ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
35	1	white4.bmp	Image	Bob	k	['k']	correct	2.351013	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	white4.bmp	Image	Bob	k	['k']	correct	0.730510	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	white1.bmp	Image	NonBob	d	['d']	correct	0.630012	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	white3.bmp	Image	NonBob	d	['d']	correct	0.559055	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	white2.bmp	Image	NonBob	d	['d']	correct	1.382124	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	white4.bmp	Image	Bob	k	['k']	correct	1.010709	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	white1.bmp	Image	NonBob	d	['d']	correct	0.501573	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.423008	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	white5.bmp	Image	NonBob	d	['d']	correct	0.430919	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	white4.bmp	Image	Bob	k	['k']	correct	0.483249	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	white4.bmp	Image	Bob	k	['k']	correct	0.392584	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	white3.bmp	Image	NonBob	d	['d']	correct	0.475897	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.427899	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	white4.bmp	Image	Bob	k	['k']	correct	0.564568	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	white4.bmp	Image	Bob	k	['k']	correct	0.471849	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	white2.bmp	Image	NonBob	d	['d']	correct	0.416808	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
35	1	white4.bmp	Image	Bob	k	['k']	correct	0.912282	0.000000	1	1	1	1	versuchneu7	2016-07-20_12.00.45.570000
