ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
6	1	white4.bmp	Image	NonBob	d	['d']	correct	1.030873	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white3.bmp	Image	Bob	k	['k']	correct	0.666509	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white3.bmp	Image	Bob	k	['k']	correct	0.452243	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white2.bmp	Image	NonBob	d	['d']	correct	0.441042	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white3.bmp	Image	Bob	k	['k']	correct	0.589866	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white3.bmp	Image	Bob	k	['k']	correct	0.513132	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white3.bmp	Image	Bob	k	['k']	correct	0.391335	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white4.bmp	Image	NonBob	d	['d']	correct	0.446258	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white2.bmp	Image	NonBob	d	['d']	correct	0.482730	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white1.bmp	Image	NonBob	d	['d']	correct	0.504612	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white1.bmp	Image	NonBob	d	['d']	correct	0.429950	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white3.bmp	Image	Bob	k	['k']	correct	0.450207	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white3.bmp	Image	Bob	k	['k']	correct	0.486473	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white5.bmp	Image	NonBob	d	['d']	correct	0.455337	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white3.bmp	Image	Bob	k	['k']	correct	0.400347	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.515763	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white3.bmp	Image	Bob	k	['k']	correct	0.505386	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white3.bmp	Image	Bob	k	['k']	correct	0.443276	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.431285	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	1	white5.bmp	Image	NonBob	d	['d']	correct	0.487113	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	2	Zufriedenheit	Text	pos	k	['k']	correct	1.005564	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	2	super	Text	pos	k	['k']	correct	0.487726	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
6	2	fies	Text	neg	d	['d']	correct	0.585016	0.000000	1	2	1	2	versuchneu8	2016-07-12_13.13.04.256000
