ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
19	1	white2.bmp	Image	Bob	k	['k']	correct	1.937118	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white2.bmp	Image	Bob	k	['k']	correct	0.732000	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white2.bmp	Image	Bob	k	['k']	correct	0.595363	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white2.bmp	Image	Bob	k	['k']	correct	0.655787	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white5.bmp	Image	NonBob	d	['d']	correct	0.485343	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white1.bmp	Image	NonBob	d	['d']	correct	0.559344	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white2.bmp	Image	Bob	k	['k']	correct	0.550292	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.441292	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white2.bmp	Image	Bob	k	['k']	correct	0.509299	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white1.bmp	Image	NonBob	d	['d']	correct	0.502946	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white4.bmp	Image	NonBob	d	['k']	error	0.461314	5.821105	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	bob1.bmp	Image	NonBob	d	['d']	correct	1.595420	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white2.bmp	Image	Bob	k	['k']	correct	0.541476	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white2.bmp	Image	Bob	k	['k']	correct	0.564044	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white3.bmp	Image	NonBob	d	['d']	correct	0.428034	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white2.bmp	Image	Bob	k	['k']	correct	0.447795	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white2.bmp	Image	Bob	k	['k']	correct	0.468021	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white3.bmp	Image	NonBob	d	['d']	correct	0.404948	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white4.bmp	Image	NonBob	d	['d']	correct	0.632306	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	1	white5.bmp	Image	NonBob	d	['d']	correct	0.389480	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	2	Vertrauen	Text	pos	d	['d']	correct	4.831889	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	2	Fehlschlag	Text	neg	k	['k']	correct	4.109707	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	2	super	Text	pos	d	['d']	correct	0.769628	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	2	Humor	Text	pos	d	['d']	correct	0.586063	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	2	hektisch	Text	neg	k	['k']	correct	0.949642	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
19	2	ekelhaft	Text	neg	k	['k']	correct	0.807109	0.000000	1	1	1	1	versuchneu7	2016-07-18_10.18.20.056000
