ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
37	1	bob1.bmp	Image	Bob	d	['d']	correct	0.792881	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	bob1.bmp	Image	Bob	d	['d']	correct	0.718261	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	bob1.bmp	Image	Bob	d	['d']	correct	0.378068	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	bob1.bmp	Image	Bob	d	['d']	correct	0.396615	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	bob1.bmp	Image	Bob	d	['d']	correct	0.379580	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	white3.bmp	Image	NonBob	k	['k']	correct	0.418228	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	bob1.bmp	Image	Bob	d	['d']	correct	0.357867	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	white1.bmp	Image	NonBob	k	['k']	correct	0.392573	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	bob1.bmp	Image	Bob	d	['d']	correct	0.347535	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	bob1.bmp	Image	Bob	d	['d']	correct	0.333396	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	white2.bmp	Image	NonBob	k	['k']	correct	0.415101	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	white2.bmp	Image	NonBob	k	['k']	correct	0.450714	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	white1.bmp	Image	NonBob	k	['k']	correct	0.391063	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	white4.bmp	Image	NonBob	k	['k']	correct	0.458276	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	white5.bmp	Image	NonBob	k	['k']	correct	0.431322	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
37	1	white4.bmp	Image	NonBob	k	['k']	correct	0.403067	0.000000	1	1	1	2	versuchneu8	2016-07-21_09.59.06.369000
