ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
42	1	white5.bmp	Image	Bob	k	['k']	correct	1.204843	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.628343	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white1.bmp	Image	NonBob	d	['d']	correct	0.637779	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white3.bmp	Image	NonBob	d	['d']	correct	0.646957	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white5.bmp	Image	Bob	k	['k']	correct	0.592603	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white2.bmp	Image	NonBob	d	['d']	correct	0.464913	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white1.bmp	Image	NonBob	d	['d']	correct	0.561392	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white4.bmp	Image	NonBob	d	['d']	correct	0.720760	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.480304	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white5.bmp	Image	Bob	k	['k']	correct	0.465187	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white3.bmp	Image	NonBob	d	['d']	correct	0.357699	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white5.bmp	Image	Bob	k	['k']	correct	0.412231	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white5.bmp	Image	Bob	k	['k']	correct	0.375945	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white5.bmp	Image	Bob	k	['k']	correct	0.306679	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white5.bmp	Image	Bob	k	['k']	correct	0.307588	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white4.bmp	Image	NonBob	d	['d']	correct	0.412369	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white2.bmp	Image	NonBob	d	['d']	correct	0.439871	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white5.bmp	Image	Bob	k	['k']	correct	0.471731	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white5.bmp	Image	Bob	k	['k']	correct	0.425181	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	1	white5.bmp	Image	Bob	k	['k']	correct	0.412954	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	2	Qual	Text	neg	d	['d']	correct	1.513768	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	2	ekelhaft	Text	neg	d	['d']	correct	1.593350	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	2	Fehlschlag	Text	neg	d	['d']	correct	1.107652	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	2	fies	Text	neg	d	['d']	correct	1.089204	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	2	furchtbar	Text	neg	d	['d']	correct	0.689599	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	2	entsetzlich	Text	neg	d	['d']	correct	0.752250	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
42	2	Liebe	Text	pos	k	['k']	correct	0.736093	0.000000	1	2	2	1	versuchneu9	2016-07-21_13.24.02.468000
