ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
28	1	white2.bmp	Image	NonBob	k	['k']	correct	1.309963	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white5.bmp	Image	Bob	d	['d']	correct	0.712926	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white5.bmp	Image	Bob	d	['d']	correct	0.531711	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white5.bmp	Image	Bob	d	['d']	correct	0.346862	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white1.bmp	Image	NonBob	k	['k']	correct	0.712284	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white5.bmp	Image	Bob	d	['d']	correct	0.403527	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white5.bmp	Image	Bob	d	['d']	correct	0.406706	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white4.bmp	Image	NonBob	k	['k']	correct	0.478077	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white5.bmp	Image	Bob	d	['d']	correct	0.387440	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.769851	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white2.bmp	Image	NonBob	k	['k']	correct	0.450716	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white4.bmp	Image	NonBob	k	['k']	correct	0.486983	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white5.bmp	Image	Bob	d	['d']	correct	0.348827	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white5.bmp	Image	Bob	d	['d']	correct	0.458018	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.482999	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white3.bmp	Image	NonBob	k	['k']	correct	0.440809	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white1.bmp	Image	NonBob	k	['k']	correct	0.428829	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white5.bmp	Image	Bob	d	['d']	correct	0.384793	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white5.bmp	Image	Bob	d	['d']	correct	0.387738	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	1	white3.bmp	Image	NonBob	k	['k']	correct	0.486658	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	schrecklich	Text	neg	k	['k']	correct	1.169569	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	ekelhaft	Text	neg	k	['k']	correct	0.552543	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	Frieden	Text	pos	d	['d']	correct	0.671781	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	Freude	Text	pos	d	['d']	correct	0.618615	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	Zufriedenheit	Text	pos	d	['d']	correct	0.734817	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	hektisch	Text	neg	k	['k']	correct	0.766722	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	erfolgreich	Text	pos	d	['d']	correct	0.743078	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	böse	Text	neg	k	['k']	correct	0.743190	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	furchtbar	Text	neg	k	['k']	correct	0.771331	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	fies	Text	neg	k	['k']	correct	0.656008	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	widerlich	Text	neg	k	['k']	correct	0.824284	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	begabt	Text	pos	d	['d']	correct	0.632153	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	Liebe	Text	pos	d	['d']	correct	0.493042	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	Fehlschlag	Text	neg	k	['k']	correct	0.678643	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	Humor	Text	pos	d	['d']	correct	0.636754	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	wundervoll	Text	pos	d	['d']	correct	0.554529	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	entsetzlich	Text	neg	k	['k']	correct	0.577397	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	super	Text	pos	d	['d']	correct	0.521556	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	Vertrauen	Text	pos	d	['d']	correct	0.639591	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	2	Qual	Text	neg	k	['k']	correct	0.633526	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white5.bmp	Image	Bob	d	['d']	correct	2.189518	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	wundervoll	Text	pos	d	['d']	correct	0.653471	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	ekelhaft	Text	neg	k	['k']	correct	0.632726	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	erfolgreich	Text	pos	d	['d']	correct	0.961646	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white3.bmp	Image	NonBob	k	['k']	correct	0.719139	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	furchtbar	Text	neg	k	['k']	correct	0.654643	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	bob1.bmp	Image	NonBob	k	['k']	correct	0.599221	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	Freude	Text	pos	d	['d']	correct	0.593085	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	hektisch	Text	neg	k	['k']	correct	0.617492	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white4.bmp	Image	NonBob	k	['k']	correct	0.594009	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white5.bmp	Image	Bob	d	['d']	correct	0.570382	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white5.bmp	Image	Bob	d	['d']	correct	0.529987	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white5.bmp	Image	Bob	d	['d']	correct	0.472992	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white4.bmp	Image	NonBob	k	['k']	correct	0.457992	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white1.bmp	Image	NonBob	k	['k']	correct	0.542228	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	fies	Text	neg	k	['k']	correct	0.569434	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	super	Text	pos	d	['d']	correct	0.544792	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	widerlich	Text	neg	k	['k']	correct	0.691994	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	böse	Text	neg	k	['k']	correct	0.642364	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	bob1.bmp	Image	NonBob	k	['k']	correct	0.716191	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white3.bmp	Image	NonBob	k	['k']	correct	0.578740	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white5.bmp	Image	Bob	d	['d']	correct	0.698305	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white5.bmp	Image	Bob	d	['d']	correct	0.441990	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white2.bmp	Image	NonBob	k	['k']	correct	0.553845	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white5.bmp	Image	Bob	d	['d']	correct	0.528325	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white1.bmp	Image	NonBob	k	['k']	correct	0.875114	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	Vertrauen	Text	pos	d	['d']	correct	0.538889	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	entsetzlich	Text	neg	k	['k']	correct	0.673749	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white2.bmp	Image	NonBob	k	['k']	correct	0.679818	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white5.bmp	Image	Bob	d	['d']	correct	0.609363	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	white5.bmp	Image	Bob	d	['d']	correct	0.537739	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
28	34	begabt	Text	pos	d	['d']	correct	0.580134	0.000000	1	2	2	1	versuchneu7	2016-07-19_11.28.49.967000
