ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
16	1	white4.bmp	Image	NonBob	k	['k']	correct	1.463034	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.424798	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white3.bmp	Image	Bob	d	['d']	correct	0.429160	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white4.bmp	Image	NonBob	k	['k']	correct	0.368875	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white3.bmp	Image	Bob	d	['d']	correct	0.419470	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white2.bmp	Image	NonBob	k	['k']	correct	0.438960	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white5.bmp	Image	NonBob	k	['k']	correct	0.379252	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white1.bmp	Image	NonBob	k	['k']	correct	0.510440	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white3.bmp	Image	Bob	d	['d']	correct	0.436225	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white2.bmp	Image	NonBob	k	['k']	correct	0.392793	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white3.bmp	Image	Bob	d	['d']	correct	0.427722	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white1.bmp	Image	NonBob	k	['k']	correct	0.367976	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white5.bmp	Image	NonBob	k	['k']	correct	0.370365	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white3.bmp	Image	Bob	d	['d']	correct	0.420414	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white3.bmp	Image	Bob	d	['d']	correct	0.504571	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white3.bmp	Image	Bob	d	['d']	correct	0.362101	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white3.bmp	Image	Bob	d	['d']	correct	0.320634	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.369610	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white3.bmp	Image	Bob	d	['k']	error	0.308067	0.740033	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
16	1	white3.bmp	Image	Bob	d	['d']	correct	0.479868	0.000000	1	2	2	2	versuchneu8	2016-07-14_13.29.46.431000
