ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
29	1	white2.bmp	Image	Bob	d	['d']	correct	1.642548	0.000000	1	1	2	2	versuchneu10	2016-07-19_11.46.58.182000
29	1	white2.bmp	Image	Bob	d	['d']	correct	0.573822	0.000000	1	1	2	2	versuchneu10	2016-07-19_11.46.58.182000
29	1	white2.bmp	Image	Bob	d	['d']	correct	0.416912	0.000000	1	1	2	2	versuchneu10	2016-07-19_11.46.58.182000
29	1	white4.bmp	Image	NonBob	k	['k']	correct	0.585094	0.000000	1	1	2	2	versuchneu10	2016-07-19_11.46.58.182000
29	1	white2.bmp	Image	Bob	d	['d']	correct	0.496944	0.000000	1	1	2	2	versuchneu10	2016-07-19_11.46.58.182000
29	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.470713	0.000000	1	1	2	2	versuchneu10	2016-07-19_11.46.58.182000
29	1	white3.bmp	Image	NonBob	k	['k']	correct	0.555558	0.000000	1	1	2	2	versuchneu10	2016-07-19_11.46.58.182000
29	1	white5.bmp	Image	NonBob	k	['k']	correct	0.467011	0.000000	1	1	2	2	versuchneu10	2016-07-19_11.46.58.182000
29	1	white2.bmp	Image	Bob	d	['d']	correct	0.855910	0.000000	1	1	2	2	versuchneu10	2016-07-19_11.46.58.182000
29	1	white1.bmp	Image	NonBob	k	['k']	correct	0.594503	0.000000	1	1	2	2	versuchneu10	2016-07-19_11.46.58.182000
29	1	white2.bmp	Image	Bob	d	['d']	correct	0.606965	0.000000	1	1	2	2	versuchneu10	2016-07-19_11.46.58.182000
29	1	white2.bmp	Image	Bob	d	['d']	correct	0.455081	0.000000	1	1	2	2	versuchneu10	2016-07-19_11.46.58.182000
29	1	white2.bmp	Image	Bob	d	['d']	correct	0.412119	0.000000	1	1	2	2	versuchneu10	2016-07-19_11.46.58.182000
29	1	white5.bmp	Image	NonBob	k	['k']	correct	0.463818	0.000000	1	1	2	2	versuchneu10	2016-07-19_11.46.58.182000
