ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
50	1	white3.bmp	Image	Bob	k	['k']	correct	0.693158	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white3.bmp	Image	Bob	k	['k']	correct	0.443533	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white5.bmp	Image	NonBob	d	['d']	correct	0.435784	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white3.bmp	Image	Bob	k	['k']	correct	0.360420	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white3.bmp	Image	Bob	k	['k']	correct	0.298921	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white3.bmp	Image	Bob	k	['k']	correct	0.283729	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white4.bmp	Image	NonBob	d	['d']	correct	0.379985	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white2.bmp	Image	NonBob	d	['k']	error	0.318715	3.966607	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white2.bmp	Image	NonBob	d	['d']	correct	0.541631	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white3.bmp	Image	Bob	k	['k']	correct	0.532097	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white5.bmp	Image	NonBob	d	['d']	correct	0.502801	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white1.bmp	Image	NonBob	d	['d']	correct	0.640790	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white3.bmp	Image	Bob	k	['k']	correct	0.517844	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white4.bmp	Image	NonBob	d	['d']	correct	0.656198	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.874432	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.313771	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white3.bmp	Image	Bob	k	['k']	correct	0.438127	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white3.bmp	Image	Bob	k	['k']	correct	0.410498	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white1.bmp	Image	NonBob	d	['d']	correct	0.482011	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	1	white3.bmp	Image	Bob	k	['k']	correct	0.611217	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	2	fies	Text	neg	d	['d']	correct	1.093601	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	2	schrecklich	Text	neg	d	['d']	correct	0.687926	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	2	ekelhaft	Text	neg	d	['d']	correct	0.620577	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	2	entsetzlich	Text	neg	d	['d']	correct	0.736715	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	2	erfolgreich	Text	pos	k	['k']	correct	0.780518	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	2	Zufriedenheit	Text	pos	k	['k']	correct	0.605547	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	2	Humor	Text	pos	k	['k']	correct	0.645920	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	2	Freude	Text	pos	k	['k']	correct	0.539107	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	2	widerlich	Text	neg	d	['d']	correct	0.773913	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	2	Vertrauen	Text	pos	k	['d']	error	0.606293	1.598206	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	2	Qual	Text	neg	d	['d']	correct	0.868226	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	2	begabt	Text	pos	k	['k']	correct	1.123394	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
50	2	Liebe	Text	pos	k	['k']	correct	0.537207	0.000000	1	2	1	1	versuchneu8	2016-07-22_14.49.01.358000
