ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
40	1	white5.bmp	Image	NonBob	k	['k']	correct	1.143253	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white2.bmp	Image	NonBob	k	['k']	correct	0.953373	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white3.bmp	Image	Bob	d	['d']	correct	0.622696	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white3.bmp	Image	Bob	d	['d']	correct	0.664286	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white3.bmp	Image	Bob	d	['d']	correct	0.433997	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white4.bmp	Image	NonBob	k	['k']	correct	0.582259	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.637940	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white1.bmp	Image	NonBob	k	['k']	correct	0.536198	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white5.bmp	Image	NonBob	k	['k']	correct	1.114273	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white3.bmp	Image	Bob	d	['d']	correct	0.467996	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white4.bmp	Image	NonBob	k	['k']	correct	0.488991	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white1.bmp	Image	NonBob	k	['k']	correct	0.570424	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white3.bmp	Image	Bob	d	['d']	correct	0.581928	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.477891	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white3.bmp	Image	Bob	d	['d']	correct	0.482976	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white3.bmp	Image	Bob	d	['d']	correct	0.392842	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white3.bmp	Image	Bob	d	['d']	correct	0.343360	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white3.bmp	Image	Bob	d	['d']	correct	0.333656	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white3.bmp	Image	Bob	d	['d']	correct	0.302994	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	1	white2.bmp	Image	NonBob	k	['k']	correct	0.416167	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
40	2	begabt	Text	pos	d	['d']	correct	1.465678	0.000000	1	2	1	2	versuchneu7	2016-07-21_13.06.53.515000
