ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
32	1	white5.bmp	Image	NonBob	k	['d']	error	3.656016	13.031723	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white2.bmp	Image	Bob	d	['d']	correct	1.375314	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white2.bmp	Image	Bob	d	['d']	correct	1.083454	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white1.bmp	Image	NonBob	k	['k']	correct	1.659743	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white2.bmp	Image	Bob	d	['d']	correct	0.659823	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white2.bmp	Image	Bob	d	['d']	correct	0.557552	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white4.bmp	Image	NonBob	k	['k']	correct	0.596747	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white3.bmp	Image	NonBob	k	['k']	correct	0.861360	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white3.bmp	Image	NonBob	k	['k']	correct	0.679814	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.662535	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white1.bmp	Image	NonBob	k	['k']	correct	0.528315	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white2.bmp	Image	Bob	d	['d']	correct	0.630750	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white2.bmp	Image	Bob	d	['d']	correct	0.623905	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white2.bmp	Image	Bob	d	['d']	correct	0.425180	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white5.bmp	Image	NonBob	k	['k']	correct	0.524949	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white2.bmp	Image	Bob	d	['d']	correct	0.511140	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	bob1.bmp	Image	NonBob	k	['k']	correct	1.513324	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white2.bmp	Image	Bob	d	['d']	correct	0.585333	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white2.bmp	Image	Bob	d	['d']	correct	0.625686	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
32	1	white4.bmp	Image	NonBob	k	['k']	correct	0.662286	0.000000	1	2	2	2	versuchneu10	2016-07-19_15.15.16.440000
