ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
3	1	white2.bmp	Image	NonBob	d	['d']	correct	1.117174	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white4.bmp	Image	Bob	k	['k']	correct	0.520314	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white2.bmp	Image	NonBob	d	['d']	correct	0.594648	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.566721	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white4.bmp	Image	Bob	k	['k']	correct	0.474252	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white4.bmp	Image	Bob	k	['k']	correct	0.379109	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white5.bmp	Image	NonBob	d	['d']	correct	0.477338	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white4.bmp	Image	Bob	k	['k']	correct	0.346294	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white4.bmp	Image	Bob	k	['k']	correct	0.408427	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.415448	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white5.bmp	Image	NonBob	d	['d']	correct	0.426447	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white1.bmp	Image	NonBob	d	['d']	correct	0.434586	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white4.bmp	Image	Bob	k	['k']	correct	0.446566	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white1.bmp	Image	NonBob	d	['d']	correct	0.742220	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white4.bmp	Image	Bob	k	['k']	correct	0.466219	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white3.bmp	Image	NonBob	d	['d']	correct	0.691076	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white4.bmp	Image	Bob	k	['k']	correct	0.473566	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white4.bmp	Image	Bob	k	['k']	correct	0.390374	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white3.bmp	Image	NonBob	d	['d']	correct	0.469960	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	1	white4.bmp	Image	Bob	k	['k']	correct	0.326573	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	begabt	Text	pos	d	['d']	correct	1.159488	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	Fehlschlag	Text	neg	k	['k']	correct	0.649741	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	ekelhaft	Text	neg	k	['k']	correct	0.670664	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	Liebe	Text	pos	d	['d']	correct	0.517700	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	böse	Text	neg	k	['k']	correct	0.451966	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	schrecklich	Text	neg	k	['k']	correct	0.496860	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	hektisch	Text	neg	k	['k']	correct	0.474047	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	Freude	Text	pos	d	['d']	correct	0.482898	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	furchtbar	Text	neg	k	['k']	correct	0.568560	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	erfolgreich	Text	pos	d	['d']	correct	0.488300	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	Zufriedenheit	Text	pos	d	['d']	correct	0.497715	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	super	Text	pos	d	['d']	correct	0.423255	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	Qual	Text	neg	k	['d']	error	0.519327	1.495296	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	Vertrauen	Text	pos	d	['d']	correct	0.630261	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	entsetzlich	Text	neg	k	['k']	correct	0.651042	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
3	2	Frieden	Text	pos	d	['d']	correct	0.721005	0.000000	1	1	1	1	versuchneu9	2016-07-11_16.13.35.868000
