ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
30	1	bob1.bmp	Image	Bob	k	['k']	correct	2.146815	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	white2.bmp	Image	NonBob	d	['d']	correct	0.850921	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	white4.bmp	Image	NonBob	d	['d']	correct	1.117101	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	bob1.bmp	Image	Bob	k	['k']	correct	0.610210	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	bob1.bmp	Image	Bob	k	['k']	correct	0.543042	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	bob1.bmp	Image	Bob	k	['k']	correct	0.417246	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	white5.bmp	Image	NonBob	d	['d']	correct	0.521430	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	white1.bmp	Image	NonBob	d	['d']	correct	0.559560	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	bob1.bmp	Image	Bob	k	['k']	correct	0.486889	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	bob1.bmp	Image	Bob	k	['k']	correct	0.412259	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	bob1.bmp	Image	Bob	k	['k']	correct	0.384203	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	white2.bmp	Image	NonBob	d	['d']	correct	0.450894	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	white5.bmp	Image	NonBob	d	['d']	correct	0.439376	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	white3.bmp	Image	NonBob	d	['d']	correct	0.599059	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	white1.bmp	Image	NonBob	d	['d']	correct	0.366991	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	white3.bmp	Image	NonBob	d	['d']	correct	0.469446	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	bob1.bmp	Image	Bob	k	['k']	correct	0.678317	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	bob1.bmp	Image	Bob	k	['k']	correct	0.420598	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	white4.bmp	Image	NonBob	d	['d']	correct	0.600832	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	1	bob1.bmp	Image	Bob	k	['k']	correct	0.465305	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	2	widerlich	Text	neg	d	['d']	correct	1.801428	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	2	fies	Text	neg	d	['d']	correct	0.640418	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	2	erfolgreich	Text	pos	k	['k']	correct	0.857939	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	2	begabt	Text	pos	k	['k']	correct	1.593535	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	2	Frieden	Text	pos	k	['k']	correct	0.875539	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	2	böse	Text	neg	d	['d']	correct	0.634903	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	2	Zufriedenheit	Text	pos	k	['k']	correct	0.916339	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	2	furchtbar	Text	neg	d	['d']	correct	0.787965	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	2	Fehlschlag	Text	neg	d	['d']	correct	2.977344	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	2	hektisch	Text	neg	d	['d']	correct	1.334529	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
30	2	Humor	Text	pos	k	['k']	correct	0.753604	0.000000	1	2	2	2	versuchneu8	2016-07-19_14.09.13.392000
