ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
5	1	white3.bmp	Image	Bob	d	['d']	correct	3.573316	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	bob1.bmp	Image	NonBob	k	['k']	correct	1.450132	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.824516	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.646511	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white2.bmp	Image	NonBob	k	['k']	correct	0.671661	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white1.bmp	Image	NonBob	k	['k']	correct	0.794471	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.563870	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.522700	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white4.bmp	Image	NonBob	k	['k']	correct	0.629757	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.590746	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white1.bmp	Image	NonBob	k	['k']	correct	0.642521	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white5.bmp	Image	NonBob	k	['k']	correct	0.607807	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.467131	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.461223	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.690019	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.509057	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.526301	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white2.bmp	Image	NonBob	k	['k']	correct	0.676810	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white4.bmp	Image	NonBob	k	['k']	correct	0.483117	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white5.bmp	Image	NonBob	k	['k']	correct	0.500461	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	Zufriedenheit	Text	pos	k	['k']	correct	2.141820	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	begabt	Text	pos	k	['k']	correct	0.781968	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	entsetzlich	Text	neg	d	['d']	correct	0.922698	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	hektisch	Text	neg	d	['d']	correct	0.876042	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	Fehlschlag	Text	neg	d	['d']	correct	0.903162	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	Frieden	Text	pos	k	['k']	correct	0.715612	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	wundervoll	Text	pos	k	['k']	correct	0.758656	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	Freude	Text	pos	k	['k']	correct	0.515049	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	fies	Text	neg	d	['d']	correct	0.629137	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	Vertrauen	Text	pos	k	['k']	correct	0.594298	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	widerlich	Text	neg	d	['d']	correct	0.842475	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	erfolgreich	Text	pos	k	['k']	correct	0.852813	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	super	Text	pos	k	['k']	correct	0.488017	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	böse	Text	neg	d	['d']	correct	0.521256	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	schrecklich	Text	neg	d	['d']	correct	0.595623	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	Qual	Text	neg	d	['d']	correct	0.715970	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	Liebe	Text	pos	k	['k']	correct	0.519235	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	ekelhaft	Text	neg	d	['d']	correct	0.601317	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	furchtbar	Text	neg	d	['d']	correct	0.897120	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	Humor	Text	pos	k	['k']	correct	0.549226	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	Zufriedenheit	Text	pos	k	['k']	correct	4.096040	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	widerlich	Text	neg	d	['d']	correct	1.240047	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white3.bmp	Image	Bob	d	['d']	correct	0.689081	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white5.bmp	Image	NonBob	k	['k']	correct	0.827799	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white1.bmp	Image	NonBob	k	['k']	correct	0.709952	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white4.bmp	Image	NonBob	k	['k']	correct	0.676798	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	fies	Text	neg	d	['d']	correct	1.341981	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white4.bmp	Image	NonBob	k	['k']	correct	0.858807	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	Humor	Text	pos	k	['k']	correct	0.922258	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	Vertrauen	Text	pos	k	['k']	correct	0.762804	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white2.bmp	Image	NonBob	k	['k']	correct	0.531143	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white3.bmp	Image	Bob	d	['d']	correct	0.633454	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	Fehlschlag	Text	neg	d	['d']	correct	0.566363	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	böse	Text	neg	d	['d']	correct	0.777970	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white2.bmp	Image	NonBob	k	['k']	correct	0.790778	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	super	Text	pos	k	['k']	correct	0.823956	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	furchtbar	Text	neg	d	['d']	correct	0.886035	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white3.bmp	Image	Bob	d	['d']	correct	0.613911	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white1.bmp	Image	NonBob	k	['k']	correct	0.490135	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	begabt	Text	pos	k	['k']	correct	0.719139	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	schrecklich	Text	neg	d	['d']	correct	0.590963	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	bob1.bmp	Image	NonBob	k	['k']	correct	1.046651	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	entsetzlich	Text	neg	d	['d']	correct	0.890456	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white3.bmp	Image	Bob	d	['d']	correct	0.502520	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	hektisch	Text	neg	d	['d']	correct	0.752441	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	Liebe	Text	pos	k	['k']	correct	0.584229	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	Freude	Text	pos	k	['k']	correct	0.879781	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	wundervoll	Text	pos	k	['k']	correct	0.595002	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white3.bmp	Image	Bob	d	['d']	correct	0.587282	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	bob1.bmp	Image	NonBob	k	['k']	correct	0.419473	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white5.bmp	Image	NonBob	k	['k']	correct	0.515085	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	ekelhaft	Text	neg	d	['d']	correct	1.612976	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white3.bmp	Image	Bob	d	['d']	correct	0.639616	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	erfolgreich	Text	pos	k	['k']	correct	1.048953	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white3.bmp	Image	Bob	d	['d']	correct	0.541187	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white3.bmp	Image	Bob	d	['d']	correct	0.434421	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	Frieden	Text	pos	k	['k']	correct	0.760170	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	Qual	Text	neg	d	['d']	correct	0.644509	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white3.bmp	Image	Bob	d	['d']	correct	0.494355	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	34	white3.bmp	Image	Bob	d	['d']	correct	0.415646	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white3.bmp	Image	Bob	k	['k']	correct	1.920850	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	bob1.bmp	Image	NonBob	d	['d']	correct	0.587098	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white3.bmp	Image	Bob	k	['k']	correct	0.445605	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white4.bmp	Image	NonBob	d	['d']	correct	0.375040	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white2.bmp	Image	NonBob	d	['d']	correct	0.821642	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white3.bmp	Image	Bob	k	['k']	correct	0.483119	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white5.bmp	Image	NonBob	d	['d']	correct	0.488437	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white4.bmp	Image	NonBob	d	['d']	correct	0.573253	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white3.bmp	Image	Bob	k	['k']	correct	0.553431	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white3.bmp	Image	Bob	k	['k']	correct	0.412408	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white3.bmp	Image	Bob	k	['k']	correct	0.371954	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white3.bmp	Image	Bob	k	['k']	correct	0.406205	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white3.bmp	Image	Bob	k	['k']	correct	0.393694	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white2.bmp	Image	NonBob	d	['d']	correct	0.552437	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white3.bmp	Image	Bob	k	['k']	correct	0.515673	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	bob1.bmp	Image	NonBob	d	['d']	correct	0.682021	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white1.bmp	Image	NonBob	d	['d']	correct	0.516141	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white3.bmp	Image	Bob	k	['k']	correct	0.634148	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white5.bmp	Image	NonBob	d	['d']	correct	0.626458	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	5	white1.bmp	Image	NonBob	d	['d']	correct	0.651639	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white1.bmp	Image	NonBob	d	['d']	correct	1.439673	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white2.bmp	Image	NonBob	d	['d']	correct	0.797826	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	super	Text	pos	k	['k']	correct	0.878844	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	begabt	Text	pos	k	['k']	correct	1.401990	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	Frieden	Text	pos	k	['k']	correct	1.179242	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white3.bmp	Image	Bob	k	['k']	correct	0.562197	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white5.bmp	Image	NonBob	d	['d']	correct	0.757690	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	böse	Text	neg	d	['d']	correct	0.662046	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white3.bmp	Image	Bob	k	['k']	correct	0.527832	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white3.bmp	Image	Bob	k	['k']	correct	0.566159	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white3.bmp	Image	Bob	k	['k']	correct	0.393777	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	fies	Text	neg	d	['d']	correct	0.592772	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	bob1.bmp	Image	NonBob	d	['d']	correct	0.664942	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	erfolgreich	Text	pos	k	['k']	correct	0.674991	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	widerlich	Text	neg	d	['d']	correct	0.669551	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	entsetzlich	Text	neg	d	['d']	correct	0.791756	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	Liebe	Text	pos	k	['k']	correct	0.548972	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	ekelhaft	Text	neg	d	['d']	correct	0.556373	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	wundervoll	Text	pos	k	['k']	correct	0.819500	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white4.bmp	Image	NonBob	d	['d']	correct	0.637103	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white3.bmp	Image	Bob	k	['k']	correct	0.566410	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	Vertrauen	Text	pos	k	['k']	correct	1.521911	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	hektisch	Text	neg	d	['d']	correct	0.609843	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white3.bmp	Image	Bob	k	['k']	correct	0.454023	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white3.bmp	Image	Bob	k	['k']	correct	0.446699	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white4.bmp	Image	NonBob	d	['d']	correct	0.590603	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	furchtbar	Text	neg	d	['d']	correct	1.227081	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	schrecklich	Text	neg	d	['d']	correct	0.467262	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	Qual	Text	neg	d	['d']	correct	0.440666	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	Freude	Text	pos	k	['k']	correct	0.700350	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white3.bmp	Image	Bob	k	['k']	correct	0.359946	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white2.bmp	Image	NonBob	d	['d']	correct	0.566325	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	Zufriedenheit	Text	pos	k	['k']	correct	0.561842	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	Humor	Text	pos	k	['k']	correct	0.584144	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white3.bmp	Image	Bob	k	['k']	correct	0.348981	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	Fehlschlag	Text	neg	d	['d']	correct	0.803004	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white1.bmp	Image	NonBob	d	['d']	correct	0.768627	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white5.bmp	Image	NonBob	d	['d']	correct	0.553204	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	bob1.bmp	Image	NonBob	d	['d']	correct	0.627644	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	67	white3.bmp	Image	Bob	k	['k']	correct	0.556986	0.000000	1	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	2.974244	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.533748	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.396504	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['k']	error	0.315402	2.571297	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white2.bmp	Image	NonBob	k	['k']	correct	0.502193	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white1.bmp	Image	NonBob	k	['k']	correct	0.384163	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.627145	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.428118	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white4.bmp	Image	NonBob	k	['k']	correct	0.448136	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.528214	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white1.bmp	Image	NonBob	k	['k']	correct	0.554836	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white5.bmp	Image	NonBob	k	['k']	correct	0.413916	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.581497	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.653267	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.486843	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white3.bmp	Image	Bob	d	['d']	correct	0.440191	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	bob1.bmp	Image	NonBob	k	['k']	correct	0.480453	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white2.bmp	Image	NonBob	k	['k']	correct	0.565655	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white4.bmp	Image	NonBob	k	['k']	correct	0.365130	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	1	white5.bmp	Image	NonBob	k	['k']	correct	0.491085	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	Zufriedenheit	Text	pos	k	['k']	correct	1.612921	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	begabt	Text	pos	k	['k']	correct	0.910599	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	entsetzlich	Text	neg	d	['d']	correct	0.786988	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	hektisch	Text	neg	d	['d']	correct	0.720574	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	Fehlschlag	Text	neg	d	['d']	correct	0.604231	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	Frieden	Text	pos	k	['d']	error	0.532315	1.348246	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	wundervoll	Text	pos	k	['k']	correct	0.619545	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	Freude	Text	pos	k	['k']	correct	0.584612	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	fies	Text	neg	d	['d']	correct	0.592811	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	Vertrauen	Text	pos	k	['k']	correct	0.617093	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	widerlich	Text	neg	d	['d']	correct	0.738138	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	erfolgreich	Text	pos	k	['k']	correct	0.542134	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	super	Text	pos	k	['k']	correct	0.452702	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	böse	Text	neg	d	['d']	correct	0.985436	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
5	2	schrecklich	Text	neg	d	['d']	correct	0.635980	0.000000	2	1	1	2	versuchneu7	2016-07-12_11.03.34.252000
