ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
31	1	white2.bmp	Image	Bob	k	['k']	correct	1.642613	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white1.bmp	Image	NonBob	d	['d']	correct	1.104857	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white4.bmp	Image	NonBob	d	['d']	correct	0.693874	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white3.bmp	Image	NonBob	d	['d']	correct	0.528505	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white2.bmp	Image	Bob	k	['k']	correct	0.678875	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.412894	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white2.bmp	Image	Bob	k	['k']	correct	0.576096	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white2.bmp	Image	Bob	k	['k']	correct	0.524255	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white2.bmp	Image	Bob	k	['k']	correct	0.478177	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white2.bmp	Image	Bob	k	['k']	correct	0.423064	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white2.bmp	Image	Bob	k	['k']	correct	0.427242	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white2.bmp	Image	Bob	k	['k']	correct	0.426863	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white3.bmp	Image	NonBob	d	['d']	correct	0.483096	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white4.bmp	Image	NonBob	d	['d']	correct	0.531990	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white2.bmp	Image	Bob	k	['k']	correct	0.463018	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white5.bmp	Image	NonBob	d	['d']	correct	0.579544	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white2.bmp	Image	Bob	k	['k']	correct	0.427368	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white1.bmp	Image	NonBob	d	['d']	correct	0.639412	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.376970	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	1	white5.bmp	Image	NonBob	d	['d']	correct	0.491943	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	Frieden	Text	pos	d	['k']	error	1.246855	2.014872	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	hektisch	Text	neg	k	['k']	correct	1.024443	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	fies	Text	neg	k	['k']	correct	1.535683	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	Fehlschlag	Text	neg	k	['k']	correct	0.723934	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	super	Text	pos	d	['d']	correct	0.619291	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	Liebe	Text	pos	d	['d']	correct	0.600278	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	Zufriedenheit	Text	pos	d	['d']	correct	0.720717	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	wundervoll	Text	pos	d	['d']	correct	0.508701	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	erfolgreich	Text	pos	d	['d']	correct	0.642790	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	böse	Text	neg	k	['k']	correct	0.519683	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	begabt	Text	pos	d	['d']	correct	0.770101	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	Freude	Text	pos	d	['d']	correct	0.542771	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	Vertrauen	Text	pos	d	['d']	correct	0.593406	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	entsetzlich	Text	neg	k	['k']	correct	0.829743	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	furchtbar	Text	neg	k	['k']	correct	0.476202	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	schrecklich	Text	neg	k	['k']	correct	0.497039	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	ekelhaft	Text	neg	k	['k']	correct	0.535011	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	Humor	Text	pos	d	['d']	correct	0.569149	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	Qual	Text	neg	k	['k']	correct	0.581056	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	2	widerlich	Text	neg	k	['k']	correct	0.556690	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	ekelhaft	Text	neg	k	['k']	correct	1.375122	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.695002	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	Freude	Text	pos	d	['d']	correct	0.677700	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	fies	Text	neg	k	['k']	correct	0.572118	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white2.bmp	Image	Bob	k	['k']	correct	0.647701	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	entsetzlich	Text	neg	k	['k']	correct	0.625242	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white3.bmp	Image	NonBob	d	['d']	correct	0.598187	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white2.bmp	Image	Bob	k	['k']	correct	0.573917	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white2.bmp	Image	Bob	k	['k']	correct	0.469115	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	Liebe	Text	pos	d	['d']	correct	0.554070	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	Vertrauen	Text	pos	d	['d']	correct	0.613441	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.649789	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white2.bmp	Image	Bob	k	['k']	correct	0.611434	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white1.bmp	Image	NonBob	d	['d']	correct	0.556038	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	hektisch	Text	neg	k	['k']	correct	1.109485	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	begabt	Text	pos	d	['d']	correct	0.588627	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white4.bmp	Image	NonBob	d	['d']	correct	0.740328	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	Humor	Text	pos	d	['d']	correct	0.608388	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white1.bmp	Image	NonBob	d	['d']	correct	0.836673	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white2.bmp	Image	Bob	k	['k']	correct	0.599773	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white2.bmp	Image	Bob	k	['k']	correct	0.443726	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white4.bmp	Image	NonBob	d	['d']	correct	0.596095	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	erfolgreich	Text	pos	d	['d']	correct	0.700310	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	wundervoll	Text	pos	d	['d']	correct	0.583733	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white3.bmp	Image	NonBob	d	['d']	correct	0.751704	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white2.bmp	Image	Bob	k	['k']	correct	0.439421	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white2.bmp	Image	Bob	k	['k']	correct	0.411447	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white5.bmp	Image	NonBob	d	['d']	correct	0.830585	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	Qual	Text	neg	k	['k']	correct	0.640745	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	widerlich	Text	neg	k	['k']	correct	0.586467	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	super	Text	pos	d	['d']	correct	0.545894	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white5.bmp	Image	NonBob	d	['d']	correct	0.836908	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	Fehlschlag	Text	neg	k	['k']	correct	0.551047	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	furchtbar	Text	neg	k	['k']	correct	0.541825	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	schrecklich	Text	neg	k	['k']	correct	0.548808	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	böse	Text	neg	k	['k']	correct	0.443794	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	Frieden	Text	pos	d	['d']	correct	0.576426	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white2.bmp	Image	Bob	k	['k']	correct	0.600226	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	white2.bmp	Image	Bob	k	['k']	correct	0.528603	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	34	Zufriedenheit	Text	pos	d	['d']	correct	1.126972	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	5	white2.bmp	Image	Bob	d	['d']	correct	0.573446	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	5	white3.bmp	Image	NonBob	k	['k']	correct	0.538904	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	5	white4.bmp	Image	NonBob	k	['k']	correct	0.540926	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	5	white2.bmp	Image	Bob	d	['d']	correct	0.456252	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	5	white1.bmp	Image	NonBob	k	['k']	correct	0.413307	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
31	5	white2.bmp	Image	Bob	d	['d']	correct	0.464550	0.000000	1	1	2	2	versuchneu7	2016-07-19_14.27.22.733000
