ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
43	1	white4.bmp	Image	NonBob	d	['d']	correct	1.147032	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.737637	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white5.bmp	Image	Bob	k	['k']	correct	0.669657	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white5.bmp	Image	Bob	k	['k']	correct	0.471655	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white2.bmp	Image	NonBob	d	['d']	correct	0.445195	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white5.bmp	Image	Bob	k	['k']	correct	0.449217	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white1.bmp	Image	NonBob	d	['d']	correct	0.527519	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white3.bmp	Image	NonBob	d	['d']	correct	0.332058	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white3.bmp	Image	NonBob	d	['d']	correct	0.301326	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white5.bmp	Image	Bob	k	['k']	correct	0.398384	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white5.bmp	Image	Bob	k	['k']	correct	0.464970	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white5.bmp	Image	Bob	k	['k']	correct	0.310039	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white5.bmp	Image	Bob	k	['k']	correct	0.310817	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white1.bmp	Image	NonBob	d	['d']	correct	0.387041	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white5.bmp	Image	Bob	k	['k']	correct	0.314149	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white5.bmp	Image	Bob	k	['k']	correct	0.331252	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white5.bmp	Image	Bob	k	['k']	correct	0.300845	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white4.bmp	Image	NonBob	d	['d']	correct	0.381780	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	white2.bmp	Image	NonBob	d	['d']	correct	0.320666	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.289992	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	2	super	Text	pos	d	['d']	correct	1.063616	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	2	Frieden	Text	pos	d	['d']	correct	0.535838	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	2	entsetzlich	Text	neg	k	['k']	correct	0.737430	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	2	ekelhaft	Text	neg	k	['k']	correct	0.634152	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	2	fies	Text	neg	k	['k']	correct	0.679437	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	2	Zufriedenheit	Text	pos	d	['d']	correct	0.481352	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
43	2	begabt	Text	pos	d	['d']	correct	0.535083	0.000000	1	1	2	1	versuchneu8	2016-07-21_15.04.43.624000
