ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
24	1	white2.bmp	Image	Bob	k	['k']	correct	1.688757	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white2.bmp	Image	Bob	k	['k']	correct	0.413643	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white2.bmp	Image	Bob	k	['k']	correct	0.321168	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white4.bmp	Image	NonBob	d	['d']	correct	0.530494	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white5.bmp	Image	NonBob	d	['d']	correct	0.441365	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white3.bmp	Image	NonBob	d	['d']	correct	0.541637	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.447899	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white2.bmp	Image	Bob	k	['d']	error	0.360558	1.432488	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white3.bmp	Image	NonBob	d	['d']	correct	0.550312	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white4.bmp	Image	NonBob	d	['d']	correct	0.557762	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white2.bmp	Image	Bob	k	['k']	correct	0.516858	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white5.bmp	Image	NonBob	d	['d']	correct	0.475319	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white2.bmp	Image	Bob	k	['k']	correct	0.395996	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white2.bmp	Image	Bob	k	['k']	correct	0.435179	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white2.bmp	Image	Bob	k	['k']	correct	0.439170	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white2.bmp	Image	Bob	k	['k']	correct	0.363675	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.521641	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white1.bmp	Image	NonBob	d	['d']	correct	0.468180	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white2.bmp	Image	Bob	k	['k']	correct	0.548852	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
24	1	white1.bmp	Image	NonBob	d	['d']	correct	0.415925	0.000000	1	1	1	2	versuchneu8	2016-07-18_14.14.37.123000
