ParticipantNumber	IATBlock	Stimulus	Category	Type	keyToPress	keyPress	Correct	RT	RTafterError	Block	Combination	ValenceBlock	MeasureOrder	computerName	timeStamp
2	1	white1.bmp	Image	Bob	k	['k']	correct	2.421724	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white5.bmp	Image	NonBob	d	['d']	correct	1.164595	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white1.bmp	Image	Bob	k	['k']	correct	0.719086	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white1.bmp	Image	Bob	k	['k']	correct	0.590711	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white1.bmp	Image	Bob	k	['k']	correct	0.438422	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.667142	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white3.bmp	Image	NonBob	d	['d']	correct	0.740712	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white4.bmp	Image	NonBob	d	['d']	correct	0.704887	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white5.bmp	Image	NonBob	d	['d']	correct	0.603950	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white1.bmp	Image	Bob	k	['k']	correct	0.484413	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white3.bmp	Image	NonBob	d	['d']	correct	0.714274	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white4.bmp	Image	NonBob	d	['d']	correct	0.592918	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white1.bmp	Image	Bob	k	['k']	correct	0.536994	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white1.bmp	Image	Bob	k	['k']	correct	0.707801	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white1.bmp	Image	Bob	k	['k']	correct	0.478694	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white1.bmp	Image	Bob	k	['k']	correct	0.420210	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	bob1.bmp	Image	NonBob	d	['d']	correct	0.583966	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white2.bmp	Image	NonBob	d	['d']	correct	0.544245	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white1.bmp	Image	Bob	k	['k']	correct	0.486641	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	1	white2.bmp	Image	NonBob	d	['d']	correct	0.631985	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	schrecklich	Text	neg	d	['d']	correct	1.108400	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	ekelhaft	Text	neg	d	['d']	correct	0.574574	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	böse	Text	neg	d	['d']	correct	0.518425	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	Zufriedenheit	Text	pos	k	['k']	correct	0.620558	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	wundervoll	Text	pos	k	['k']	correct	0.688858	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	Frieden	Text	pos	k	['k']	correct	0.671639	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	Liebe	Text	pos	k	['k']	correct	0.570267	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	Freude	Text	pos	k	['k']	correct	0.689637	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	widerlich	Text	neg	d	['d']	correct	0.919984	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	Vertrauen	Text	pos	k	['k']	correct	0.664466	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	erfolgreich	Text	pos	k	['k']	correct	0.646507	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	begabt	Text	pos	k	['k']	correct	0.704081	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	furchtbar	Text	neg	d	['d']	correct	1.258891	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	fies	Text	neg	d	['d']	correct	1.348010	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	Fehlschlag	Text	neg	d	['d']	correct	0.831673	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	hektisch	Text	neg	d	['d']	correct	1.838133	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	Humor	Text	pos	k	['k']	correct	1.397919	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	entsetzlich	Text	neg	d	['d']	correct	1.250239	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	super	Text	pos	k	['k']	correct	0.667669	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	2	Qual	Text	neg	d	['d']	correct	1.844492	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	white4.bmp	Image	NonBob	d	['d']	correct	1.793440	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	erfolgreich	Text	pos	k	['k']	correct	0.825776	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	white1.bmp	Image	Bob	k	['k']	correct	0.596173	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	Vertrauen	Text	pos	k	['k']	correct	0.944449	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	ekelhaft	Text	neg	d	['d']	correct	0.625249	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	furchtbar	Text	neg	d	['d']	correct	1.594760	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	entsetzlich	Text	neg	d	['d']	correct	0.956614	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	widerlich	Text	neg	d	['d']	correct	0.574236	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	white1.bmp	Image	Bob	k	['k']	correct	0.593546	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	white1.bmp	Image	Bob	k	['k']	correct	0.505503	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	Qual	Text	neg	d	['d']	correct	1.203331	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	Zufriedenheit	Text	pos	k	['k']	correct	1.643486	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	Frieden	Text	pos	k	['k']	correct	0.766495	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.599263	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	white3.bmp	Image	NonBob	d	['d']	correct	0.611524	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	white1.bmp	Image	Bob	k	['k']	correct	0.647817	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	white1.bmp	Image	Bob	k	['k']	correct	0.465170	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	böse	Text	neg	d	['d']	correct	0.838012	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	hektisch	Text	neg	d	['d']	correct	0.728450	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	Freude	Text	pos	k	['k']	correct	1.171983	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	white5.bmp	Image	NonBob	d	['d']	correct	0.971383	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	fies	Text	neg	d	['d']	correct	0.888924	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	bob1.bmp	Image	NonBob	d	['d']	correct	0.856326	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	wundervoll	Text	pos	k	['k']	correct	1.051193	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
2	34	Humor	Text	pos	k	['k']	correct	0.815150	0.000000	1	2	1	1	versuchneu8	2016-07-11_14.03.58.477000
