subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
60,old,starting_first,compatible_first,incompatible_first,ES_green,grünen Wesen,ending_scream,no,no,no,yes,0,1649076,1654357
60,old,starting_first,compatible_first,incompatible_first,ES_green,lila Wesen,starting_scream,no,no,yes,no,1,1656738,1659377
60,old,starting_first,compatible_first,incompatible_first,ES_green,roten Wesen,ending_melody,no,yes,no,no,2,1661759,1663737
60,old,starting_first,compatible_first,incompatible_first,ES_green,gelben Wesen,starting_melody,yes,no,no,no,3,1666139,1668446
