subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
46,old,starting_first,incompatible_first,incompatible_first,ES_red,gelben Wesen,starting_scream,no,no,yes,no,0,1540877,1555720
46,old,starting_first,incompatible_first,incompatible_first,ES_red,lila Wesen,starting_melody,yes,no,no,no,1,1558112,1561409
46,old,starting_first,incompatible_first,incompatible_first,ES_red,roten Wesen,ending_scream,no,no,no,yes,2,1563801,1580020
46,old,starting_first,incompatible_first,incompatible_first,ES_red,grünen Wesen,ending_melody,no,yes,no,no,3,1582411,1583729
