subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
1,old,starting_first,compatible_first,incompatible_first,ES_purple,gelben Wesen,ending_melody,no,yes,no,no,0,1606933,1610909
1,old,starting_first,compatible_first,incompatible_first,ES_purple,lila Wesen,ending_scream,no,no,no,yes,1,1613301,1620579
1,old,starting_first,compatible_first,incompatible_first,ES_purple,roten Wesen,starting_scream,no,no,yes,no,2,1622971,1626929
1,old,starting_first,compatible_first,incompatible_first,ES_purple,grünen Wesen,starting_melody,yes,no,no,no,3,1629321,1631298
