subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
40,old,starting_first,compatible_first,compatible_first,ES_purple,gelben Wesen,ending_melody,no,yes,no,no,0,1573308,1578270
40,old,starting_first,compatible_first,compatible_first,ES_purple,lila Wesen,ending_scream,no,no,no,yes,1,1580662,1587340
40,old,starting_first,compatible_first,compatible_first,ES_purple,roten Wesen,starting_scream,no,no,yes,no,2,1589731,1592700
40,old,starting_first,compatible_first,compatible_first,ES_purple,grünen Wesen,starting_melody,yes,no,no,no,3,1595091,1598059
