subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
52,new,melody_first,compatible_first,compatible_first,ES_purple,gelben Wesen,ending_melody,no,yes,no,no,0,1589383,1594984
52,new,melody_first,compatible_first,compatible_first,ES_purple,roten Wesen,starting_scream,no,no,yes,no,1,1597366,1600654
52,new,melody_first,compatible_first,compatible_first,ES_purple,lila Wesen,ending_scream,no,no,no,yes,2,1603045,1606324
52,new,melody_first,compatible_first,compatible_first,ES_purple,grünen Wesen,starting_melody,yes,no,no,no,3,1608726,1610364
