subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
62,new,scream_first,incompatible_first,incompatible_first,ES_purple,lila Wesen,ending_scream,no,no,no,yes,0,1792531,1798822
62,new,scream_first,incompatible_first,incompatible_first,ES_purple,grünen Wesen,starting_melody,yes,no,no,no,1,1801213,1807821
62,new,scream_first,incompatible_first,incompatible_first,ES_purple,gelben Wesen,ending_melody,no,yes,no,no,2,1810212,1813841
62,new,scream_first,incompatible_first,incompatible_first,ES_purple,roten Wesen,starting_scream,no,no,yes,no,3,1816233,1818871
