subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
51,old,ending_first,compatible_first,incompatible_first,ES_purple,gelben Wesen,ending_melody,no,yes,no,no,0,1643287,1652568
51,old,ending_first,compatible_first,incompatible_first,ES_purple,roten Wesen,starting_scream,no,no,yes,no,1,1654970,1658279
51,old,ending_first,compatible_first,incompatible_first,ES_purple,grünen Wesen,starting_melody,yes,no,no,no,2,1660691,1663668
51,old,ending_first,compatible_first,incompatible_first,ES_purple,lila Wesen,ending_scream,no,no,no,yes,3,1666080,1669718
