subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
8,new,melody_first,incompatible_first,compatible_first,ES_red,grünen Wesen,ending_melody,no,yes,no,no,0,2028958,2039843
8,new,melody_first,incompatible_first,compatible_first,ES_red,roten Wesen,ending_scream,no,no,no,yes,1,2042235,2048504
8,new,melody_first,incompatible_first,compatible_first,ES_red,lila Wesen,starting_melody,yes,no,no,no,2,2050905,2055183
8,new,melody_first,incompatible_first,compatible_first,ES_red,gelben Wesen,starting_scream,no,no,yes,no,3,2057574,2061533
