subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target_color,target_role,target_1,target_2,target_3,target_4,eval_rating, trial_nr,time_rate_form,time_rate_delay
59,new,scream_first,compatible_first,compatible_first,ES_yellow,purple,ending_melody,IAT_purple4.bmp,IAT_purple2.bmp,IAT_purple1.bmp,IAT_purple3.bmp,3,0,1531638,1541887
59,new,scream_first,compatible_first,compatible_first,ES_yellow,red,starting_melody,IAT_red3.bmp,IAT_red4.bmp,IAT_red2.bmp,IAT_red1.bmp,6,1,1544291,1548247
59,new,scream_first,compatible_first,compatible_first,ES_yellow,yellow,ending_scream,IAT_yellow4.bmp,IAT_yellow1.bmp,IAT_yellow2.bmp,IAT_yellow3.bmp,4,2,1550650,1553287
59,new,scream_first,compatible_first,compatible_first,ES_yellow,green,starting_scream,IAT_green1.bmp,IAT_green4.bmp,IAT_green3.bmp,IAT_green2.bmp,2,3,1555701,1562297
