subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target_color,target_role,target_1,target_2,target_3,target_4,eval_rating, trial_nr,time_rate_form,time_rate_delay
52,new,melody_first,compatible_first,compatible_first,ES_purple,green,starting_melody,IAT_green1.bmp,IAT_green2.bmp,IAT_green3.bmp,IAT_green4.bmp,5,0,1549697,1558984
52,new,melody_first,compatible_first,compatible_first,ES_purple,purple,ending_scream,IAT_purple2.bmp,IAT_purple3.bmp,IAT_purple1.bmp,IAT_purple4.bmp,6,1,1561377,1565894
52,new,melody_first,compatible_first,compatible_first,ES_purple,red,starting_scream,IAT_red1.bmp,IAT_red3.bmp,IAT_red4.bmp,IAT_red2.bmp,0,2,1568317,1572584
52,new,melody_first,compatible_first,compatible_first,ES_purple,yellow,ending_melody,IAT_yellow3.bmp,IAT_yellow4.bmp,IAT_yellow1.bmp,IAT_yellow2.bmp,1,3,1574988,1578944
