subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
42,old,ending_first,compatible_first,compatible_first,ES_green,roten Wesen,ending_melody,no,yes,no,no,0,1779753,1788328
42,old,ending_first,compatible_first,compatible_first,ES_green,grünen Wesen,ending_scream,no,no,no,yes,1,1790729,1795678
42,old,ending_first,compatible_first,compatible_first,ES_green,gelben Wesen,starting_melody,yes,no,no,no,2,1798068,1802358
42,old,ending_first,compatible_first,compatible_first,ES_green,lila Wesen,starting_scream,no,no,yes,no,3,1804769,1806748
