subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target_color,target_role,target_1,target_2,target_3,target_4,eval_rating, trial_nr,time_rate_form,time_rate_delay
28,old,ending_first,compatible_first,compatible_first,ES_red,red,ending_scream,IAT_red1.bmp,IAT_red2.bmp,IAT_red4.bmp,IAT_red3.bmp,4,0,1600962,1612534
28,old,ending_first,compatible_first,compatible_first,ES_red,yellow,starting_scream,IAT_yellow4.bmp,IAT_yellow3.bmp,IAT_yellow1.bmp,IAT_yellow2.bmp,4,1,1614926,1621193
28,old,ending_first,compatible_first,compatible_first,ES_red,purple,starting_melody,IAT_purple2.bmp,IAT_purple4.bmp,IAT_purple3.bmp,IAT_purple1.bmp,4,2,1623576,1624894
28,old,ending_first,compatible_first,compatible_first,ES_red,green,ending_melody,IAT_green4.bmp,IAT_green2.bmp,IAT_green3.bmp,IAT_green1.bmp,4,3,1627276,1628584
