subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
29,old,ending_first,incompatible_first,compatible_first,ES_yellow,grünen Wesen,starting_scream,no,no,yes,no,0,1672383,1680974
29,old,ending_first,incompatible_first,compatible_first,ES_yellow,roten Wesen,starting_melody,yes,no,no,no,1,1683375,1686673
29,old,ending_first,incompatible_first,compatible_first,ES_yellow,lila Wesen,ending_melody,no,yes,no,no,2,1689075,1695343
29,old,ending_first,incompatible_first,compatible_first,ES_yellow,gelben Wesen,ending_scream,no,no,no,yes,3,1697745,1702363
