subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
6,old,ending_first,incompatible_first,incompatible_first,ES_red,grünen Wesen,ending_melody,no,yes,no,no,0,1747449,1757698
6,old,ending_first,incompatible_first,incompatible_first,ES_red,gelben Wesen,starting_scream,no,no,yes,no,1,1760090,1764049
6,old,ending_first,incompatible_first,incompatible_first,ES_red,roten Wesen,ending_scream,no,no,no,yes,2,1766440,1768749
6,old,ending_first,incompatible_first,incompatible_first,ES_red,lila Wesen,starting_melody,yes,no,no,no,3,1771160,1773468
