subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target_color,target_role,target_1,target_2,target_3,target_4,eval_rating, trial_nr,time_rate_form,time_rate_delay
42,old,ending_first,compatible_first,compatible_first,ES_green,red,ending_melody,IAT_red2.bmp,IAT_red4.bmp,IAT_red1.bmp,IAT_red3.bmp,4,0,1716490,1736120
42,old,ending_first,compatible_first,compatible_first,ES_green,green,ending_scream,IAT_green4.bmp,IAT_green3.bmp,IAT_green2.bmp,IAT_green1.bmp,3,1,1738511,1753869
42,old,ending_first,compatible_first,compatible_first,ES_green,purple,starting_scream,IAT_purple4.bmp,IAT_purple2.bmp,IAT_purple1.bmp,IAT_purple3.bmp,1,2,1756262,1761199
42,old,ending_first,compatible_first,compatible_first,ES_green,yellow,starting_melody,IAT_yellow1.bmp,IAT_yellow2.bmp,IAT_yellow4.bmp,IAT_yellow3.bmp,2,3,1763591,1768539
