subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
53,new,scream_first,compatible_first,incompatible_first,ES_purple,grünen Wesen,starting_melody,yes,no,no,no,0,1642445,1648426
53,new,scream_first,compatible_first,incompatible_first,ES_purple,gelben Wesen,ending_melody,no,yes,no,no,1,1650818,1656115
53,new,scream_first,compatible_first,incompatible_first,ES_purple,lila Wesen,ending_scream,no,no,no,yes,2,1658530,1662816
53,new,scream_first,compatible_first,incompatible_first,ES_purple,roten Wesen,starting_scream,no,no,yes,no,3,1665218,1668216
