subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target_color,target_role,target_1,target_2,target_3,target_4,eval_rating, trial_nr,time_rate_form,time_rate_delay
33,old,ending_first,incompatible_first,incompatible_first,ES_green,yellow,starting_melody,IAT_yellow2.bmp,IAT_yellow3.bmp,IAT_yellow1.bmp,IAT_yellow4.bmp,6,0,1597101,1612628
33,old,ending_first,incompatible_first,incompatible_first,ES_green,green,ending_scream,IAT_green2.bmp,IAT_green3.bmp,IAT_green4.bmp,IAT_green1.bmp,6,1,1615031,1619828
33,old,ending_first,incompatible_first,incompatible_first,ES_green,purple,starting_scream,IAT_purple2.bmp,IAT_purple4.bmp,IAT_purple3.bmp,IAT_purple1.bmp,0,2,1622231,1627388
33,old,ending_first,incompatible_first,incompatible_first,ES_green,red,ending_melody,IAT_red4.bmp,IAT_red3.bmp,IAT_red2.bmp,IAT_red1.bmp,3,3,1629791,1639698
