subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
19,old,starting_first,incompatible_first,incompatible_first,ES_green,lila Wesen,starting_scream,no,no,yes,no,0,1533037,1536676
19,old,starting_first,incompatible_first,incompatible_first,ES_green,grünen Wesen,ending_scream,no,no,no,yes,1,1539056,1542355
19,old,starting_first,incompatible_first,incompatible_first,ES_green,gelben Wesen,starting_melody,yes,no,no,no,2,1544747,1547055
19,old,starting_first,incompatible_first,incompatible_first,ES_green,roten Wesen,ending_melody,no,yes,no,no,3,1549456,1551104
