subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target_color,target_role,target_1,target_2,target_3,target_4,eval_rating, trial_nr,time_rate_form,time_rate_delay
50,new,melody_first,incompatible_first,incompatible_first,ES_purple,yellow,ending_melody,IAT_yellow3.bmp,IAT_yellow2.bmp,IAT_yellow4.bmp,IAT_yellow1.bmp,3,0,1644385,1667525
50,new,melody_first,incompatible_first,incompatible_first,ES_purple,purple,ending_scream,IAT_purple1.bmp,IAT_purple3.bmp,IAT_purple2.bmp,IAT_purple4.bmp,3,1,1669918,1670905
50,new,melody_first,incompatible_first,incompatible_first,ES_purple,red,starting_scream,IAT_red4.bmp,IAT_red2.bmp,IAT_red3.bmp,IAT_red1.bmp,3,2,1673297,1677245
50,new,melody_first,incompatible_first,incompatible_first,ES_purple,green,starting_melody,IAT_green1.bmp,IAT_green3.bmp,IAT_green4.bmp,IAT_green2.bmp,3,3,1679638,1680625
