subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
15,old,ending_first,compatible_first,incompatible_first,ES_red,grünen Wesen,ending_melody,no,yes,no,no,0,2245356,2251293
15,old,ending_first,compatible_first,incompatible_first,ES_red,gelben Wesen,starting_scream,no,no,yes,no,1,2253694,2260953
15,old,ending_first,compatible_first,incompatible_first,ES_red,lila Wesen,starting_melody,yes,no,no,no,2,2263353,2267642
15,old,ending_first,compatible_first,incompatible_first,ES_red,roten Wesen,ending_scream,no,no,no,yes,3,2270044,2274003
