subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
63,new,melody_first,compatible_first,compatible_first,ES_yellow,lila Wesen,ending_melody,no,yes,no,no,0,1643034,1649967
63,new,melody_first,compatible_first,compatible_first,ES_yellow,gelben Wesen,ending_scream,no,no,no,yes,1,1652369,1657307
63,new,melody_first,compatible_first,compatible_first,ES_yellow,grünen Wesen,starting_scream,no,no,yes,no,2,1659698,1662337
63,new,melody_first,compatible_first,compatible_first,ES_yellow,roten Wesen,starting_melody,yes,no,no,no,3,1664719,1666697
