subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
3,new,scream_first,incompatible_first,incompatible_first,ES_yellow,gelben Wesen,ending_scream,no,no,no,yes,0,1717028,1723293
3,new,scream_first,incompatible_first,incompatible_first,ES_yellow,grünen Wesen,starting_scream,no,no,yes,no,1,1725724,1729353
3,new,scream_first,incompatible_first,incompatible_first,ES_yellow,lila Wesen,ending_melody,no,yes,no,no,2,1731733,1740322
3,new,scream_first,incompatible_first,incompatible_first,ES_yellow,roten Wesen,starting_melody,yes,no,no,no,3,1742714,1745021
