subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
49,old,ending_first,compatible_first,compatible_first,ES_purple,lila Wesen,ending_scream,no,no,no,yes,0,1773156,1780408
49,old,ending_first,compatible_first,compatible_first,ES_purple,roten Wesen,starting_scream,no,no,yes,no,1,1782810,1786778
49,old,ending_first,compatible_first,compatible_first,ES_purple,grünen Wesen,starting_melody,yes,no,no,no,2,1789169,1791807
49,old,ending_first,compatible_first,compatible_first,ES_purple,gelben Wesen,ending_melody,no,yes,no,no,3,1794210,1795867
