subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
25,old,starting_first,incompatible_first,compatible_first,ES_red,grünen Wesen,ending_melody,no,yes,no,no,0,1707089,1715349
25,old,starting_first,incompatible_first,compatible_first,ES_red,roten Wesen,ending_scream,no,no,no,yes,1,1717731,1721359
25,old,starting_first,incompatible_first,compatible_first,ES_red,lila Wesen,starting_melody,yes,no,no,no,2,1723750,1726718
25,old,starting_first,incompatible_first,compatible_first,ES_red,gelben Wesen,starting_scream,no,no,yes,no,3,1729099,1731409
