subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
47,new,melody_first,incompatible_first,incompatible_first,ES_yellow,roten Wesen,starting_melody,yes,no,no,no,0,1812530,1818468
47,new,melody_first,incompatible_first,incompatible_first,ES_yellow,grünen Wesen,starting_scream,no,no,yes,no,1,1820880,1824178
47,new,melody_first,incompatible_first,incompatible_first,ES_yellow,gelben Wesen,ending_scream,no,no,no,yes,2,1826569,1832177
47,new,melody_first,incompatible_first,incompatible_first,ES_yellow,lila Wesen,ending_melody,no,yes,no,no,3,1834609,1837578
