subject_nr,contrast_group,iat_order,block_order_1,block_order_2,color_counter,target,target_role,start_melody,end_melody,start_scream,end_scream,trial_nr,time_mem_form,time_mem_delay
12,old,ending_first,incompatible_first,compatible_first,ES_purple,roten Wesen,starting_scream,no,no,yes,no,0,1667237,1672845
12,old,ending_first,incompatible_first,compatible_first,ES_purple,lila Wesen,ending_scream,no,no,no,yes,1,1675256,1678876
12,old,ending_first,incompatible_first,compatible_first,ES_purple,gelben Wesen,ending_melody,no,yes,no,no,2,1681278,1683916
12,old,ending_first,incompatible_first,compatible_first,ES_purple,grünen Wesen,starting_melody,yes,no,no,no,3,1686317,1688295
