phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,140,18.png,positive,negative,18
globalratings,140,12.png,neutral,neutral,17
globalratings,140,11.png,neutral,neutral,17
globalratings,140,24.png,negative,positive,17
globalratings,140,3.png,positive,negative,18
globalratings,140,4.png,negative,positive,15
globalratings,140,5.png,neutral,neutral,14
globalratings,140,20.png,positive,negative,15
globalratings,140,8.png,positive,negative,15
globalratings,140,23.png,positive,negative,15
globalratings,140,1.png,neutral,neutral,16
globalratings,140,17.png,positive,negative,16
globalratings,140,10.png,negative,positive,16
globalratings,140,21.png,neutral,neutral,16
globalratings,140,9.png,neutral,neutral,16
globalratings,140,14.png,negative,positive,16
globalratings,140,7.png,negative,positive,16
globalratings,140,26.png,negative,positive,16
c2ratings,140,14.png,negative,positive,16
c2ratings,140,17.png,positive,negative,8
c2ratings,140,4.png,negative,positive,6
c2ratings,140,18.png,positive,negative,9
c2ratings,140,26.png,negative,positive,11
c2ratings,140,7.png,negative,positive,11
c2ratings,140,5.png,neutral,neutral,10
c2ratings,140,23.png,positive,negative,10
c2ratings,140,10.png,negative,positive,11
c2ratings,140,11.png,neutral,neutral,10
c2ratings,140,8.png,positive,negative,11
c2ratings,140,21.png,neutral,neutral,10
c2ratings,140,12.png,neutral,neutral,10
c2ratings,140,1.png,neutral,neutral,10
c2ratings,140,24.png,negative,positive,10
c2ratings,140,20.png,positive,negative,10
c2ratings,140,9.png,neutral,neutral,10
c2ratings,140,3.png,positive,negative,10
c1ratings,140,1.png,neutral,neutral,13
c1ratings,140,21.png,neutral,neutral,10
c1ratings,140,24.png,negative,positive,10
c1ratings,140,9.png,neutral,neutral,10
c1ratings,140,8.png,positive,negative,11
c1ratings,140,5.png,neutral,neutral,11
c1ratings,140,20.png,positive,negative,11
c1ratings,140,18.png,positive,negative,11
c1ratings,140,14.png,negative,positive,10
c1ratings,140,12.png,neutral,neutral,10
c1ratings,140,26.png,negative,positive,11
c1ratings,140,11.png,neutral,neutral,11
c1ratings,140,17.png,positive,negative,11
c1ratings,140,7.png,negative,positive,11
c1ratings,140,10.png,negative,positive,11
c1ratings,140,3.png,positive,negative,11
c1ratings,140,4.png,negative,positive,11
c1ratings,140,23.png,positive,negative,11
