phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,108,9.png,neutral,neutral,5
globalratings,108,20.png,positive,negative,14
globalratings,108,23.png,positive,negative,9
globalratings,108,4.png,negative,positive,5
globalratings,108,7.png,negative,positive,18
globalratings,108,11.png,neutral,neutral,16
globalratings,108,17.png,positive,negative,2
globalratings,108,21.png,neutral,neutral,14
globalratings,108,26.png,negative,positive,18
globalratings,108,10.png,negative,positive,2
globalratings,108,24.png,negative,positive,9
globalratings,108,14.png,negative,positive,5
globalratings,108,8.png,positive,negative,3
globalratings,108,12.png,neutral,neutral,17
globalratings,108,18.png,positive,negative,8
globalratings,108,3.png,positive,negative,12
globalratings,108,5.png,neutral,neutral,4
globalratings,108,1.png,neutral,neutral,1
c2ratings,108,20.png,positive,negative,15
c2ratings,108,14.png,negative,positive,5
c2ratings,108,11.png,neutral,neutral,16
c2ratings,108,10.png,negative,positive,4
c2ratings,108,7.png,negative,positive,18
c2ratings,108,17.png,positive,negative,3
c2ratings,108,1.png,neutral,neutral,1
c2ratings,108,23.png,positive,negative,10
c2ratings,108,24.png,negative,positive,8
c2ratings,108,12.png,neutral,neutral,17
c2ratings,108,8.png,positive,negative,3
c2ratings,108,21.png,neutral,neutral,12
c2ratings,108,4.png,negative,positive,4
c2ratings,108,5.png,neutral,neutral,5
c2ratings,108,3.png,positive,negative,13
c2ratings,108,26.png,negative,positive,18
c2ratings,108,18.png,positive,negative,7
c2ratings,108,9.png,neutral,neutral,6
c1ratings,108,14.png,negative,positive,5
c1ratings,108,17.png,positive,negative,4
c1ratings,108,20.png,positive,negative,15
c1ratings,108,21.png,neutral,neutral,11
c1ratings,108,26.png,negative,positive,18
c1ratings,108,11.png,neutral,neutral,16
c1ratings,108,8.png,positive,negative,4
c1ratings,108,4.png,negative,positive,4
c1ratings,108,9.png,neutral,neutral,5
c1ratings,108,23.png,positive,negative,9
c1ratings,108,12.png,neutral,neutral,16
c1ratings,108,5.png,neutral,neutral,5
c1ratings,108,7.png,negative,positive,18
c1ratings,108,10.png,negative,positive,3
c1ratings,108,24.png,negative,positive,8
c1ratings,108,3.png,positive,negative,5
c1ratings,108,1.png,neutral,neutral,3
c1ratings,108,18.png,positive,negative,7
