phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,135,1,1,1,1,positive,20.png,1460.JPG,0,None,None,None,None
trials,135,1,2,1,1,neutral,12.png,7004.JPG,0,None,None,None,None
trials,135,1,3,1,1,neutral,5.png,7009.JPG,0,None,None,None,None
trials,135,1,4,1,1,negative,7.png,2110.JPG,0,None,None,None,None
trials,135,1,5,1,NA,NA,13.png,19.png,0,None,None,None,None
trials,135,1,6,1,2,positive,20.png,1460.JPG,0,None,None,None,None
trials,135,1,7,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,135,1,8,1,1,negative,14.png,2276.JPG,0,None,None,None,None
trials,135,1,9,1,NA,NA,15.png,empty.png,0,None,None,None,space
trials,135,1,10,1,NA,NA,2304.JPG,2310.JPG,0,None,None,None,None
trials,135,1,11,1,1,neutral,9.png,7705.JPG,0,None,None,None,None
trials,135,1,12,1,NA,NA,1670.JPG,2510.JPG,0,None,None,None,None
trials,135,1,13,1,NA,NA,2357.JPG,8330.JPG,0,None,None,None,None
trials,135,1,14,1,NA,NA,1230.JPG,empty.png,0,None,None,None,None
trials,135,1,15,1,1,negative,24.png,9331.JPG,0,None,None,None,None
trials,135,1,16,1,2,negative,7.png,2110.JPG,0,None,None,None,None
trials,135,1,17,1,1,neutral,1.png,7035.JPG,0,None,None,None,None
trials,135,1,18,1,NA,NA,empty.png,2520.JPG,0,None,None,None,None
trials,135,1,19,1,NA,NA,1390.JPG,1275.JPG,0,None,None,None,None
trials,135,1,20,1,1,positive,8.png,1440.JPG,0,None,None,None,None
trials,135,1,21,1,1,neutral,11.png,7175.JPG,0,None,None,None,None
trials,135,1,22,1,NA,NA,1390.JPG,1275.JPG,0,None,None,None,None
trials,135,1,23,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,135,1,24,1,2,neutral,11.png,7175.JPG,0,None,None,None,None
trials,135,1,25,1,1,positive,3.png,1600.JPG,0,None,None,None,None
trials,135,1,26,1,NA,NA,15.png,empty.png,0,None,None,None,space
trials,135,1,27,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,135,1,28,1,2,negative,24.png,9331.JPG,0,None,None,None,None
trials,135,1,29,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,135,1,30,1,3,negative,7.png,2110.JPG,0,None,None,None,None
trials,135,1,31,1,NA,NA,8500.JPG,7060.JPG,0,None,None,None,None
trials,135,1,32,1,NA,NA,empty.png,15.png,0,None,None,None,space
trials,135,1,33,1,NA,NA,22.png,2.png,0,None,None,None,None
trials,135,1,34,1,NA,NA,empty.png,1945.JPG,0,None,None,None,None
trials,135,1,35,1,NA,NA,empty.png,9561.JPG,0,None,None,None,None
trials,135,1,36,1,NA,NA,empty.png,1945.JPG,0,None,None,None,None
trials,135,1,37,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,135,1,38,1,1,negative,4.png,2312.JPG,0,None,None,None,None
trials,135,1,39,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,135,1,40,1,1,negative,26.png,9041.JPG,0,None,None,None,None
trials,135,1,41,1,NA,NA,empty.png,9561.JPG,0,None,None,None,None
trials,135,1,42,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,135,1,43,1,2,positive,8.png,1440.JPG,0,None,None,None,None
trials,135,1,44,1,NA,NA,empty.png,6.png,0,None,None,None,None
trials,135,1,45,1,3,positive,20.png,1460.JPG,0,None,None,None,None
trials,135,1,46,1,2,negative,14.png,2276.JPG,0,None,None,None,None
trials,135,1,47,1,NA,NA,13.png,19.png,0,None,None,None,None
trials,135,1,48,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,135,1,49,1,1,positive,17.png,1500.JPG,0,None,None,None,None
trials,135,1,50,1,3,neutral,11.png,7175.JPG,0,None,None,None,None
trials,135,1,51,1,2,neutral,5.png,7009.JPG,0,None,None,None,None
trials,135,1,52,1,NA,NA,2357.JPG,8330.JPG,0,None,None,None,None
trials,135,1,53,1,NA,NA,empty.png,empty.png,0,None,None,None,None
