phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,147,1.png,neutral,neutral,9
globalratings,147,10.png,negative,positive,9
globalratings,147,23.png,positive,negative,9
globalratings,147,14.png,negative,positive,9
globalratings,147,20.png,positive,negative,9
globalratings,147,17.png,positive,negative,9
globalratings,147,21.png,neutral,neutral,9
globalratings,147,11.png,neutral,neutral,9
globalratings,147,12.png,neutral,neutral,13
globalratings,147,5.png,neutral,neutral,12
globalratings,147,26.png,negative,positive,8
globalratings,147,8.png,positive,negative,9
globalratings,147,9.png,neutral,neutral,9
globalratings,147,3.png,positive,negative,9
globalratings,147,4.png,negative,positive,9
globalratings,147,7.png,negative,positive,9
globalratings,147,18.png,positive,negative,9
globalratings,147,24.png,negative,positive,9
c2ratings,147,11.png,neutral,neutral,12
c2ratings,147,8.png,positive,negative,9
c2ratings,147,10.png,negative,positive,9
c2ratings,147,1.png,neutral,neutral,9
c2ratings,147,17.png,positive,negative,9
c2ratings,147,18.png,positive,negative,9
c2ratings,147,4.png,negative,positive,9
c2ratings,147,5.png,neutral,neutral,9
c2ratings,147,14.png,negative,positive,9
c2ratings,147,21.png,neutral,neutral,9
c2ratings,147,12.png,neutral,neutral,13
c2ratings,147,23.png,positive,negative,9
c2ratings,147,9.png,neutral,neutral,9
c2ratings,147,3.png,positive,negative,9
c2ratings,147,26.png,negative,positive,9
c2ratings,147,20.png,positive,negative,9
c2ratings,147,7.png,negative,positive,9
c2ratings,147,24.png,negative,positive,9
c1ratings,147,20.png,positive,negative,9
c1ratings,147,11.png,neutral,neutral,12
c1ratings,147,24.png,negative,positive,9
c1ratings,147,23.png,positive,negative,9
c1ratings,147,12.png,neutral,neutral,13
c1ratings,147,18.png,positive,negative,9
c1ratings,147,14.png,negative,positive,9
c1ratings,147,10.png,negative,positive,9
c1ratings,147,26.png,negative,positive,9
c1ratings,147,3.png,positive,negative,9
c1ratings,147,5.png,neutral,neutral,12
c1ratings,147,17.png,positive,negative,9
c1ratings,147,4.png,negative,positive,9
c1ratings,147,9.png,neutral,neutral,9
c1ratings,147,8.png,positive,negative,9
c1ratings,147,1.png,neutral,neutral,9
c1ratings,147,7.png,negative,positive,9
c1ratings,147,21.png,neutral,neutral,9
