phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,124,1,1,2,NA,NA,empty.png,2310.JPG,0,None,None,None,None
trials,124,1,2,2,NA,NA,25.png,2.png,0,None,None,None,None
trials,124,1,3,2,1,neutral,7025.JPG,21.png,0,None,None,None,None
trials,124,1,4,2,NA,NA,27.png,19.png,0,None,None,None,None
trials,124,1,5,2,1,neutral,7090.JPG,11.png,0,None,None,None,None
trials,124,1,6,2,NA,NA,1670.JPG,7060.JPG,0,None,None,None,None
trials,124,1,7,2,NA,NA,2510.JPG,2520.JPG,0,None,None,None,None
trials,124,1,8,2,1,negative,3300.JPG,10.png,0,None,None,None,None
trials,124,1,9,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,124,1,10,2,NA,NA,16.png,empty.png,0,None,None,None,space
trials,124,1,11,2,1,neutral,7233.JPG,1.png,0,None,None,None,None
trials,124,1,12,2,1,negative,9331.JPG,4.png,0,None,None,None,None
trials,124,1,13,2,1,positive,1540.JPG,8.png,0,None,None,None,None
trials,124,1,14,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,124,1,15,2,1,positive,1500.JPG,3.png,0,None,None,None,None
trials,124,1,16,2,2,neutral,7090.JPG,11.png,0,None,None,None,None
trials,124,1,17,2,NA,NA,1390.JPG,8330.JPG,0,None,None,None,None
trials,124,1,18,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,124,1,19,2,1,neutral,7080.JPG,5.png,0,None,None,None,None
trials,124,1,20,2,1,positive,1610.JPG,17.png,0,None,None,None,None
trials,124,1,21,2,1,neutral,7175.JPG,12.png,0,None,None,None,None
trials,124,1,22,2,2,positive,1500.JPG,3.png,0,None,None,None,None
trials,124,1,23,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,124,1,24,2,NA,NA,6.png,13.png,0,None,None,None,None
trials,124,1,25,2,NA,NA,empty.png,15.png,0,None,None,None,None
trials,124,1,26,2,1,negative,2753.JPG,7.png,0,None,None,None,None
trials,124,1,27,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,124,1,28,2,2,positive,1610.JPG,17.png,0,None,None,None,None
trials,124,1,29,2,2,neutral,7025.JPG,21.png,0,None,None,None,None
