phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,102,1,1,2,1,positive,1540.JPG,3.png,0,None,None,None,None
trials,102,1,2,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,102,1,3,2,1,positive,1463.JPG,8.png,0,None,None,None,None
trials,102,1,4,2,1,negative,2455.JPG,10.png,0,None,None,None,None
trials,102,1,5,2,NA,NA,empty.png,22.png,0,None,None,None,None
trials,102,1,6,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,102,1,7,2,NA,NA,2510.JPG,empty.png,0,None,None,None,None
trials,102,1,8,2,1,neutral,7233.JPG,11.png,0,None,None,None,None
trials,102,1,9,2,1,negative,9331.JPG,4.png,0,None,None,None,None
trials,102,1,10,2,1,positive,1750.JPG,17.png,0,None,None,None,None
trials,102,1,11,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,102,1,12,2,2,positive,1750.JPG,17.png,0,None,None,None,None
trials,102,1,13,2,NA,NA,9561.JPG,empty.png,0,None,None,None,None
trials,102,1,14,2,NA,NA,empty.png,1945.JPG,0,None,None,None,None
trials,102,1,15,2,NA,NA,empty.png,9561.JPG,0,None,None,None,None
trials,102,1,16,2,NA,NA,2.png,empty.png,0,None,None,None,None
trials,102,1,17,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,102,1,18,2,NA,NA,2310.JPG,2520.JPG,0,None,None,None,None
trials,102,1,19,2,NA,NA,empty.png,2.png,0,None,None,None,None
trials,102,1,20,2,NA,NA,1670.JPG,2304.JPG,0,None,None,None,None
trials,102,1,21,2,1,negative,9041.JPG,14.png,0,None,None,None,None
trials,102,1,22,2,2,positive,1540.JPG,3.png,0,None,None,None,None
trials,102,1,23,2,1,positive,1440.JPG,23.png,0,None,None,None,None
trials,102,1,24,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,102,1,25,2,NA,NA,7060.JPG,1230.JPG,0,None,None,None,None
trials,102,1,26,2,NA,NA,19.png,27.png,0,None,None,None,None
trials,102,1,27,2,NA,NA,1390.JPG,empty.png,0,None,None,None,None
trials,102,1,28,2,NA,NA,7060.JPG,1230.JPG,0,None,None,None,None
trials,102,1,29,2,1,negative,2750.JPG,26.png,0,None,None,None,None
trials,102,1,30,2,NA,NA,19.png,27.png,0,None,None,None,None
trials,102,1,31,2,1,neutral,7009.JPG,1.png,0,None,None,None,None
trials,102,1,32,2,NA,NA,16.png,empty.png,0,None,None,None,None
