phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,136,1,1,2,1,neutral,7080.JPG,9.png,0,None,None,None,None
trials,136,1,2,2,NA,NA,19.png,2.png,0,None,None,None,None
trials,136,1,3,2,NA,NA,2520.JPG,2304.JPG,0,None,None,None,None
trials,136,1,4,2,1,neutral,7002.JPG,11.png,0,None,None,None,None
trials,136,1,5,2,NA,NA,16.png,13.png,0,None,None,None,None
trials,136,1,6,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,136,1,7,2,1,neutral,7006.JPG,12.png,0,None,None,None,space
trials,136,1,8,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,136,1,9,2,1,positive,1620.JPG,3.png,0,None,None,None,None
trials,136,1,10,2,NA,NA,2310.JPG,1670.JPG,0,None,None,None,None
trials,136,1,11,2,1,negative,2753.JPG,26.png,0,None,None,None,None
trials,136,1,12,2,NA,NA,empty.png,6.png,0,None,None,None,None
trials,136,1,13,2,1,neutral,7025.JPG,1.png,0,None,None,None,None
trials,136,1,14,2,2,positive,1620.JPG,3.png,0,None,None,None,None
trials,136,1,15,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,136,1,16,2,NA,NA,empty.png,8500.JPG,0,None,None,None,None
trials,136,1,17,2,NA,NA,empty.png,1275.JPG,0,None,None,None,None
trials,136,1,18,2,NA,NA,16.png,13.png,0,None,None,None,None
trials,136,1,19,2,NA,NA,2357.JPG,9561.JPG,0,None,None,None,None
trials,136,1,20,2,NA,NA,19.png,2.png,0,None,None,None,None
trials,136,1,21,2,3,positive,1620.JPG,3.png,0,None,None,None,None
trials,136,1,22,2,1,negative,2750.JPG,24.png,0,None,None,None,None
trials,136,1,23,2,2,neutral,7080.JPG,9.png,0,None,None,None,None
trials,136,1,24,2,NA,NA,27.png,empty.png,0,None,None,None,None
trials,136,1,25,2,1,neutral,7233.JPG,21.png,0,None,None,None,None
trials,136,1,26,2,NA,NA,empty.png,1390.JPG,0,None,None,None,None
trials,136,1,27,2,2,neutral,7002.JPG,11.png,0,None,None,None,None
trials,136,1,28,2,NA,NA,22.png,25.png,0,None,None,None,None
trials,136,1,29,2,2,negative,2750.JPG,24.png,0,None,None,None,None
trials,136,1,30,2,1,positive,1590.JPG,8.png,0,None,None,None,None
trials,136,1,31,2,1,negative,3300.JPG,14.png,0,None,None,None,None
trials,136,1,32,2,2,neutral,7006.JPG,12.png,0,None,None,None,space
trials,136,1,33,2,3,neutral,7080.JPG,9.png,0,None,None,None,None
trials,136,1,34,2,NA,NA,2310.JPG,1670.JPG,0,None,None,None,None
trials,136,1,35,2,1,positive,1750.JPG,17.png,0,None,None,None,None
trials,136,1,36,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,136,1,37,2,1,positive,1500.JPG,20.png,0,None,None,None,None
trials,136,1,38,2,2,positive,1750.JPG,17.png,0,None,None,None,None
trials,136,1,39,2,NA,NA,empty.png,8500.JPG,0,None,None,None,None
trials,136,1,40,2,1,negative,2399.JPG,7.png,0,None,None,None,None
trials,136,1,41,2,1,neutral,7705.JPG,5.png,0,None,None,None,None
trials,136,1,42,2,1,positive,1610.JPG,18.png,0,None,None,None,None
trials,136,1,43,2,2,neutral,7025.JPG,1.png,0,None,None,None,None
trials,136,1,44,2,NA,NA,1945.JPG,8330.JPG,0,None,None,None,None
trials,136,1,45,2,NA,NA,6.png,empty.png,0,None,None,None,None
trials,136,1,46,2,NA,NA,2357.JPG,9561.JPG,0,None,None,None,None
trials,136,1,47,2,NA,NA,1275.JPG,empty.png,0,None,None,None,None
trials,136,1,48,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,136,1,49,2,2,negative,2399.JPG,7.png,0,None,None,None,space
trials,136,1,50,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,136,1,51,2,NA,NA,7060.JPG,2510.JPG,0,None,None,None,None
trials,136,1,52,2,1,positive,1440.JPG,23.png,0,None,None,None,None
trials,136,1,53,2,3,neutral,7025.JPG,1.png,0,None,None,None,None
trials,136,1,54,2,1,negative,2312.JPG,10.png,0,None,None,None,None
trials,136,1,55,2,4,positive,1620.JPG,3.png,1,1,3,3,None
trials,136,1,56,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,136,1,57,2,2,positive,1500.JPG,20.png,0,None,None,None,None
trials,136,1,58,2,2,negative,2312.JPG,10.png,0,None,None,None,None
trials,136,1,59,2,NA,NA,19.png,2.png,0,None,None,None,None
trials,136,1,60,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,136,1,61,2,2,neutral,7233.JPG,21.png,0,None,None,None,None
trials,136,1,62,2,3,neutral,7006.JPG,12.png,0,None,None,None,space
trials,136,1,63,2,3,negative,2750.JPG,24.png,0,None,None,None,None
trials,136,1,64,2,NA,NA,empty.png,1230.JPG,0,None,None,None,None
trials,136,1,65,2,NA,NA,empty.png,27.png,0,None,None,None,None
trials,136,1,66,2,3,negative,2312.JPG,10.png,0,None,None,None,None
trials,136,1,67,2,2,negative,3300.JPG,14.png,0,None,None,None,None
trials,136,1,68,2,2,neutral,7705.JPG,5.png,0,None,None,None,None
trials,136,1,69,2,3,neutral,7233.JPG,21.png,0,None,None,None,None
trials,136,1,70,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,136,1,71,2,1,negative,2276.JPG,4.png,0,None,None,None,None
trials,136,1,72,2,NA,NA,16.png,13.png,0,None,None,None,None
trials,136,1,73,2,NA,NA,7060.JPG,2510.JPG,0,None,None,None,None
trials,136,1,74,2,3,positive,1500.JPG,20.png,0,None,None,None,None
trials,136,1,75,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,136,1,76,2,NA,NA,empty.png,27.png,0,None,None,None,None
trials,136,1,77,2,4,negative,2312.JPG,10.png,1,7,2,1,None
trials,136,1,78,2,2,negative,2753.JPG,26.png,0,None,None,None,None
trials,136,1,79,2,NA,NA,22.png,25.png,0,None,None,None,None
trials,136,1,80,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,136,1,81,2,3,negative,3300.JPG,14.png,0,None,None,None,None
trials,136,1,82,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,136,1,83,2,NA,NA,1945.JPG,8330.JPG,0,None,None,None,None
trials,136,1,84,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,136,1,85,2,4,positive,1500.JPG,20.png,1,0,7,2,None
trials,136,1,86,2,NA,NA,empty.png,1390.JPG,0,None,None,None,None
trials,136,1,87,2,NA,NA,22.png,25.png,0,None,None,None,None
