phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,134,26.png,negative,positive,14
globalratings,134,20.png,positive,negative,15
globalratings,134,18.png,positive,negative,4
globalratings,134,1.png,neutral,neutral,5
globalratings,134,4.png,negative,positive,13
globalratings,134,17.png,positive,negative,18
globalratings,134,23.png,positive,negative,5
globalratings,134,7.png,negative,positive,14
globalratings,134,5.png,neutral,neutral,14
globalratings,134,8.png,positive,negative,9
globalratings,134,24.png,negative,positive,9
globalratings,134,12.png,neutral,neutral,13
globalratings,134,9.png,neutral,neutral,15
globalratings,134,14.png,negative,positive,13
globalratings,134,10.png,negative,positive,13
globalratings,134,3.png,positive,negative,18
globalratings,134,21.png,neutral,neutral,9
globalratings,134,11.png,neutral,neutral,6
c2ratings,134,3.png,positive,negative,18
c2ratings,134,23.png,positive,negative,6
c2ratings,134,17.png,positive,negative,18
c2ratings,134,14.png,negative,positive,12
c2ratings,134,1.png,neutral,neutral,5
c2ratings,134,20.png,positive,negative,13
c2ratings,134,8.png,positive,negative,12
c2ratings,134,12.png,neutral,neutral,13
c2ratings,134,24.png,negative,positive,8
c2ratings,134,26.png,negative,positive,9
c2ratings,134,21.png,neutral,neutral,7
c2ratings,134,10.png,negative,positive,13
c2ratings,134,4.png,negative,positive,11
c2ratings,134,5.png,neutral,neutral,14
c2ratings,134,9.png,neutral,neutral,14
c2ratings,134,7.png,negative,positive,14
c2ratings,134,18.png,positive,negative,4
c2ratings,134,11.png,neutral,neutral,6
c1ratings,134,7.png,negative,positive,14
c1ratings,134,11.png,neutral,neutral,5
c1ratings,134,24.png,negative,positive,9
c1ratings,134,8.png,positive,negative,12
c1ratings,134,5.png,neutral,neutral,15
c1ratings,134,20.png,positive,negative,14
c1ratings,134,18.png,positive,negative,4
c1ratings,134,12.png,neutral,neutral,12
c1ratings,134,26.png,negative,positive,13
c1ratings,134,9.png,neutral,neutral,14
c1ratings,134,10.png,negative,positive,15
c1ratings,134,14.png,negative,positive,12
c1ratings,134,4.png,negative,positive,11
c1ratings,134,1.png,neutral,neutral,5
c1ratings,134,3.png,positive,negative,18
c1ratings,134,21.png,neutral,neutral,6
c1ratings,134,17.png,positive,negative,18
c1ratings,134,23.png,positive,negative,6
