phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,114,1,1,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,114,1,2,1,1,neutral,1.png,7233.JPG,0,None,None,None,None
trials,114,1,3,1,1,neutral,5.png,7035.JPG,0,None,None,None,None
trials,114,1,4,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,114,1,5,1,NA,NA,empty.png,16.png,0,None,None,None,None
trials,114,1,6,1,1,neutral,21.png,7000.JPG,0,None,None,None,None
trials,114,1,7,1,1,negative,10.png,3300.JPG,0,None,None,None,None
trials,114,1,8,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,114,1,9,1,NA,NA,19.png,22.png,0,None,None,None,None
trials,114,1,10,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,114,1,11,1,NA,NA,16.png,empty.png,0,None,None,None,None
trials,114,1,12,1,1,neutral,11.png,7175.JPG,0,None,None,None,None
trials,114,1,13,1,1,negative,26.png,9331.JPG,0,None,None,None,None
trials,114,1,14,1,NA,NA,empty.png,1230.JPG,0,None,None,None,None
trials,114,1,15,1,2,neutral,21.png,7000.JPG,0,None,None,None,None
trials,114,1,16,1,2,neutral,1.png,7233.JPG,0,None,None,None,None
trials,114,1,17,1,NA,NA,8330.JPG,7060.JPG,0,None,None,None,None
trials,114,1,18,1,1,positive,8.png,1604.JPG,0,None,None,None,None
trials,114,1,19,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,114,1,20,1,NA,NA,8330.JPG,7060.JPG,0,None,None,None,None
trials,114,1,21,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,114,1,22,1,NA,NA,1275.JPG,2520.JPG,0,None,None,None,None
trials,114,1,23,1,2,negative,26.png,9331.JPG,0,None,None,None,None
trials,114,1,24,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,114,1,25,1,NA,NA,25.png,2.png,0,None,None,None,None
trials,114,1,26,1,2,neutral,11.png,7175.JPG,0,None,None,None,None
trials,114,1,27,1,3,neutral,1.png,7233.JPG,0,None,None,None,None
trials,114,1,28,1,3,negative,26.png,9331.JPG,0,None,None,None,None
trials,114,1,29,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,114,1,30,1,1,negative,14.png,9041.JPG,0,None,None,None,None
trials,114,1,31,1,NA,NA,6.png,27.png,0,None,None,None,None
trials,114,1,32,1,3,neutral,11.png,7175.JPG,0,None,None,None,None
trials,114,1,33,1,2,positive,8.png,1604.JPG,0,None,None,None,None
trials,114,1,34,1,NA,NA,2304.JPG,9561.JPG,0,None,None,None,None
trials,114,1,35,1,NA,NA,25.png,2.png,0,None,None,None,None
trials,114,1,36,1,NA,NA,8500.JPG,empty.png,0,None,None,None,None
