phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,122,1,1,1,1,negative,26.png,2276.JPG,0,None,None,None,None
trials,122,1,2,1,1,negative,10.png,2110.JPG,0,None,None,None,None
trials,122,1,3,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,122,1,4,1,NA,NA,2510.JPG,empty.png,0,None,None,None,None
trials,122,1,5,1,NA,NA,2520.JPG,8500.JPG,0,None,None,None,None
trials,122,1,6,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,122,1,7,1,NA,NA,1230.JPG,1945.JPG,0,None,None,None,None
trials,122,1,8,1,NA,NA,16.png,22.png,0,None,None,None,None
trials,122,1,9,1,1,neutral,12.png,7025.JPG,0,None,None,None,None
trials,122,1,10,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,122,1,11,1,NA,NA,empty.png,1670.JPG,0,None,None,None,None
trials,122,1,12,1,NA,NA,6.png,empty.png,0,None,None,None,None
trials,122,1,13,1,1,neutral,9.png,7035.JPG,0,None,None,None,None
trials,122,1,14,1,1,positive,3.png,1620.JPG,0,None,None,None,None
trials,122,1,15,1,1,positive,20.png,1590.JPG,0,None,None,None,None
trials,122,1,16,1,NA,NA,2357.JPG,1275.JPG,0,None,None,None,None
trials,122,1,17,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,122,1,18,1,NA,NA,19.png,empty.png,0,None,None,None,None
trials,122,1,19,1,1,neutral,11.png,7705.JPG,0,None,None,None,None
trials,122,1,20,1,NA,NA,13.png,empty.png,0,None,None,None,space
trials,122,1,21,1,1,neutral,21.png,7000.JPG,0,None,None,None,None
trials,122,1,22,1,1,negative,24.png,9041.JPG,0,None,None,None,None
trials,122,1,23,1,2,neutral,21.png,7000.JPG,0,None,None,None,None
trials,122,1,24,1,2,positive,20.png,1590.JPG,0,None,None,None,None
trials,122,1,25,1,1,positive,8.png,1500.JPG,0,None,None,None,None
trials,122,1,26,1,1,positive,17.png,1463.JPG,0,None,None,None,None
trials,122,1,27,1,1,negative,7.png,2750.JPG,0,None,None,None,None
trials,122,1,28,1,NA,NA,16.png,22.png,0,None,None,None,None
trials,122,1,29,1,2,neutral,9.png,7035.JPG,0,None,None,None,None
trials,122,1,30,1,2,negative,24.png,9041.JPG,0,None,None,None,None
trials,122,1,31,1,1,negative,14.png,2753.JPG,0,None,None,None,None
trials,122,1,32,1,1,negative,4.png,2900.1.JPG,0,None,None,None,None
trials,122,1,33,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,122,1,34,1,2,positive,8.png,1500.JPG,0,None,None,None,None
trials,122,1,35,1,1,neutral,5.png,7090.JPG,0,None,None,None,None
trials,122,1,36,1,2,positive,17.png,1463.JPG,0,None,None,None,None
trials,122,1,37,1,2,negative,7.png,2750.JPG,0,None,None,None,None
trials,122,1,38,1,2,neutral,12.png,7025.JPG,0,None,None,None,None
trials,122,1,39,1,NA,NA,empty.png,6.png,0,None,None,None,None
trials,122,1,40,1,3,negative,7.png,2750.JPG,0,None,None,None,None
trials,122,1,41,1,NA,NA,19.png,empty.png,0,None,None,None,None
trials,122,1,42,1,3,neutral,9.png,7035.JPG,0,None,None,None,None
trials,122,1,43,1,2,negative,4.png,2900.1.JPG,0,None,None,None,None
trials,122,1,44,1,NA,NA,16.png,22.png,0,None,None,None,None
trials,122,1,45,1,1,neutral,1.png,7004.JPG,0,None,None,None,None
trials,122,1,46,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,122,1,47,1,NA,NA,empty.png,8330.JPG,0,None,None,None,None
trials,122,1,48,1,2,neutral,1.png,7004.JPG,0,None,None,None,None
trials,122,1,49,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,122,1,50,1,2,positive,3.png,1620.JPG,0,None,None,None,None
trials,122,1,51,1,NA,NA,2357.JPG,1275.JPG,0,None,None,None,None
trials,122,1,52,1,1,positive,23.png,1540.JPG,0,None,None,None,None
trials,122,1,53,1,NA,NA,empty.png,19.png,0,None,None,None,None
