phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,132,1,1,1,1,negative,24.png,2276.JPG,0,None,None,None,None
trials,132,1,2,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,132,1,3,1,1,positive,8.png,1500.JPG,0,None,None,None,None
trials,132,1,4,1,1,positive,20.png,1440.JPG,0,None,None,None,None
trials,132,1,5,1,NA,NA,25.png,13.png,0,None,None,None,None
trials,132,1,6,1,2,positive,20.png,1440.JPG,0,None,None,None,None
trials,132,1,7,1,1,negative,7.png,2312.JPG,0,None,None,None,None
trials,132,1,8,1,NA,NA,9561.JPG,1390.JPG,0,None,None,None,None
trials,132,1,9,1,1,neutral,12.png,7080.JPG,0,None,None,None,None
trials,132,1,10,1,NA,NA,2357.JPG,2510.JPG,0,None,None,None,None
trials,132,1,11,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,132,1,12,1,1,positive,17.png,1604.JPG,0,None,None,None,None
trials,132,1,13,1,NA,NA,19.png,2.png,0,None,None,None,None
trials,132,1,14,1,1,positive,23.png,1540.JPG,0,None,None,None,None
trials,132,1,15,1,2,negative,24.png,2276.JPG,0,None,None,None,None
trials,132,1,16,1,1,neutral,21.png,7004.JPG,0,None,None,None,None
trials,132,1,17,1,1,neutral,11.png,7025.JPG,0,None,None,None,None
trials,132,1,18,1,2,positive,17.png,1604.JPG,0,None,None,None,None
trials,132,1,19,1,2,negative,7.png,2312.JPG,0,None,None,None,None
trials,132,1,20,1,1,negative,10.png,9041.JPG,0,None,None,None,None
trials,132,1,21,1,3,negative,24.png,2276.JPG,0,None,None,None,None
trials,132,1,22,1,NA,NA,8330.JPG,empty.png,0,None,None,None,None
trials,132,1,23,1,2,positive,8.png,1500.JPG,0,None,None,None,None
trials,132,1,24,1,1,positive,3.png,1460.JPG,0,None,None,None,None
trials,132,1,25,1,1,neutral,1.png,7009.JPG,0,None,None,None,None
trials,132,1,26,1,NA,NA,15.png,empty.png,0,None,None,None,None
trials,132,1,27,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,132,1,28,1,NA,NA,empty.png,6.png,0,None,None,None,space
trials,132,1,29,1,2,positive,3.png,1460.JPG,0,None,None,None,None
trials,132,1,30,1,1,neutral,5.png,7035.JPG,0,None,None,None,None
trials,132,1,31,1,2,neutral,11.png,7025.JPG,0,None,None,None,None
trials,132,1,32,1,1,neutral,9.png,7233.JPG,0,None,None,None,None
trials,132,1,33,1,NA,NA,8330.JPG,empty.png,0,None,None,None,None
trials,132,1,34,1,2,neutral,5.png,7035.JPG,0,None,None,None,None
trials,132,1,35,1,NA,NA,22.png,empty.png,0,None,None,None,None
trials,132,1,36,1,2,neutral,12.png,7080.JPG,0,None,None,None,None
trials,132,1,37,1,NA,NA,27.png,16.png,0,None,None,None,None
trials,132,1,38,1,3,positive,8.png,1500.JPG,0,None,None,None,None
trials,132,1,39,1,NA,NA,2520.JPG,empty.png,0,None,None,None,None
trials,132,1,40,1,NA,NA,7060.JPG,8500.JPG,0,None,None,None,None
trials,132,1,41,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,132,1,42,1,3,neutral,11.png,7025.JPG,0,None,None,None,None
trials,132,1,43,1,NA,NA,27.png,16.png,0,None,None,None,None
trials,132,1,44,1,NA,NA,empty.png,22.png,0,None,None,None,None
trials,132,1,45,1,NA,NA,empty.png,1945.JPG,0,None,None,None,None
trials,132,1,46,1,NA,NA,1230.JPG,1670.JPG,0,None,None,None,None
trials,132,1,47,1,3,positive,3.png,1460.JPG,0,None,None,None,None
trials,132,1,48,1,NA,NA,15.png,empty.png,0,None,None,None,None
trials,132,1,49,1,NA,NA,empty.png,15.png,0,None,None,None,None
trials,132,1,50,1,2,negative,10.png,9041.JPG,0,None,None,None,None
