phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,114,21.png,neutral,neutral,9
globalratings,114,5.png,neutral,neutral,12
globalratings,114,17.png,positive,negative,4
globalratings,114,3.png,positive,negative,4
globalratings,114,4.png,negative,positive,14
globalratings,114,23.png,positive,negative,5
globalratings,114,26.png,negative,positive,2
globalratings,114,24.png,negative,positive,6
globalratings,114,9.png,neutral,neutral,8
globalratings,114,10.png,negative,positive,10
globalratings,114,12.png,neutral,neutral,9
globalratings,114,8.png,positive,negative,6
globalratings,114,20.png,positive,negative,11
globalratings,114,1.png,neutral,neutral,9
globalratings,114,18.png,positive,negative,5
globalratings,114,14.png,negative,positive,6
globalratings,114,7.png,negative,positive,11
globalratings,114,11.png,neutral,neutral,2
c2ratings,114,24.png,negative,positive,11
c2ratings,114,8.png,positive,negative,4
c2ratings,114,7.png,negative,positive,11
c2ratings,114,20.png,positive,negative,11
c2ratings,114,23.png,positive,negative,5
c2ratings,114,12.png,neutral,neutral,8
c2ratings,114,11.png,neutral,neutral,6
c2ratings,114,18.png,positive,negative,6
c2ratings,114,1.png,neutral,neutral,9
c2ratings,114,17.png,positive,negative,5
c2ratings,114,26.png,negative,positive,4
c2ratings,114,10.png,negative,positive,10
c2ratings,114,5.png,neutral,neutral,7
c2ratings,114,9.png,neutral,neutral,9
c2ratings,114,14.png,negative,positive,12
c2ratings,114,4.png,negative,positive,8
c2ratings,114,3.png,positive,negative,6
c2ratings,114,21.png,neutral,neutral,8
c1ratings,114,18.png,positive,negative,13
c1ratings,114,21.png,neutral,neutral,10
c1ratings,114,12.png,neutral,neutral,5
c1ratings,114,14.png,negative,positive,3
c1ratings,114,10.png,negative,positive,6
c1ratings,114,3.png,positive,negative,11
c1ratings,114,24.png,negative,positive,7
c1ratings,114,17.png,positive,negative,5
c1ratings,114,9.png,neutral,neutral,10
c1ratings,114,11.png,neutral,neutral,5
c1ratings,114,5.png,neutral,neutral,13
c1ratings,114,4.png,negative,positive,12
c1ratings,114,8.png,positive,negative,5
c1ratings,114,1.png,neutral,neutral,5
c1ratings,114,7.png,negative,positive,11
c1ratings,114,26.png,negative,positive,1
c1ratings,114,23.png,positive,negative,3
c1ratings,114,20.png,positive,negative,12
