phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,119,4.png,negative,positive,5
globalratings,119,12.png,neutral,neutral,11
globalratings,119,17.png,positive,negative,8
globalratings,119,5.png,neutral,neutral,18
globalratings,119,26.png,negative,positive,4
globalratings,119,11.png,neutral,neutral,14
globalratings,119,21.png,neutral,neutral,17
globalratings,119,7.png,negative,positive,18
globalratings,119,24.png,negative,positive,9
globalratings,119,3.png,positive,negative,12
globalratings,119,8.png,positive,negative,2
globalratings,119,9.png,neutral,neutral,16
globalratings,119,14.png,negative,positive,12
globalratings,119,23.png,positive,negative,7
globalratings,119,10.png,negative,positive,6
globalratings,119,1.png,neutral,neutral,13
globalratings,119,20.png,positive,negative,14
globalratings,119,18.png,positive,negative,11
c2ratings,119,23.png,positive,negative,9
c2ratings,119,3.png,positive,negative,14
c2ratings,119,7.png,negative,positive,18
c2ratings,119,21.png,neutral,neutral,11
c2ratings,119,18.png,positive,negative,8
c2ratings,119,24.png,negative,positive,8
c2ratings,119,26.png,negative,positive,2
c2ratings,119,14.png,negative,positive,11
c2ratings,119,5.png,neutral,neutral,18
c2ratings,119,4.png,negative,positive,11
c2ratings,119,9.png,neutral,neutral,16
c2ratings,119,10.png,negative,positive,7
c2ratings,119,12.png,neutral,neutral,15
c2ratings,119,1.png,neutral,neutral,13
c2ratings,119,8.png,positive,negative,2
c2ratings,119,20.png,positive,negative,15
c2ratings,119,11.png,neutral,neutral,13
c2ratings,119,17.png,positive,negative,15
c1ratings,119,8.png,positive,negative,0
c1ratings,119,4.png,negative,positive,7
c1ratings,119,18.png,positive,negative,11
c1ratings,119,5.png,neutral,neutral,18
c1ratings,119,26.png,negative,positive,4
c1ratings,119,20.png,positive,negative,13
c1ratings,119,7.png,negative,positive,18
c1ratings,119,3.png,positive,negative,14
c1ratings,119,21.png,neutral,neutral,12
c1ratings,119,1.png,neutral,neutral,13
c1ratings,119,10.png,negative,positive,8
c1ratings,119,12.png,neutral,neutral,14
c1ratings,119,17.png,positive,negative,15
c1ratings,119,24.png,negative,positive,8
c1ratings,119,11.png,neutral,neutral,11
c1ratings,119,23.png,positive,negative,8
c1ratings,119,14.png,negative,positive,12
c1ratings,119,9.png,neutral,neutral,15
