phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,115,5.png,neutral,neutral,9
globalratings,115,23.png,positive,negative,13
globalratings,115,1.png,neutral,neutral,4
globalratings,115,17.png,positive,negative,6
globalratings,115,18.png,positive,negative,14
globalratings,115,14.png,negative,positive,13
globalratings,115,8.png,positive,negative,3
globalratings,115,9.png,neutral,neutral,9
globalratings,115,7.png,negative,positive,14
globalratings,115,3.png,positive,negative,5
globalratings,115,12.png,neutral,neutral,10
globalratings,115,21.png,neutral,neutral,6
globalratings,115,20.png,positive,negative,13
globalratings,115,11.png,neutral,neutral,13
globalratings,115,24.png,negative,positive,13
globalratings,115,10.png,negative,positive,6
globalratings,115,26.png,negative,positive,6
globalratings,115,4.png,negative,positive,11
c2ratings,115,10.png,negative,positive,12
c2ratings,115,12.png,neutral,neutral,7
c2ratings,115,21.png,neutral,neutral,11
c2ratings,115,14.png,negative,positive,12
c2ratings,115,24.png,negative,positive,12
c2ratings,115,26.png,negative,positive,2
c2ratings,115,4.png,negative,positive,15
c2ratings,115,5.png,neutral,neutral,14
c2ratings,115,3.png,positive,negative,5
c2ratings,115,1.png,neutral,neutral,5
c2ratings,115,7.png,negative,positive,13
c2ratings,115,17.png,positive,negative,6
c2ratings,115,9.png,neutral,neutral,10
c2ratings,115,23.png,positive,negative,15
c2ratings,115,11.png,neutral,neutral,13
c2ratings,115,18.png,positive,negative,12
c2ratings,115,8.png,positive,negative,4
c2ratings,115,20.png,positive,negative,13
c1ratings,115,20.png,positive,negative,12
c1ratings,115,12.png,neutral,neutral,13
c1ratings,115,8.png,positive,negative,1
c1ratings,115,23.png,positive,negative,14
c1ratings,115,24.png,negative,positive,3
c1ratings,115,21.png,neutral,neutral,10
c1ratings,115,1.png,neutral,neutral,5
c1ratings,115,4.png,negative,positive,13
c1ratings,115,7.png,negative,positive,12
c1ratings,115,11.png,neutral,neutral,12
c1ratings,115,5.png,neutral,neutral,12
c1ratings,115,26.png,negative,positive,5
c1ratings,115,9.png,neutral,neutral,12
c1ratings,115,17.png,positive,negative,6
c1ratings,115,10.png,negative,positive,7
c1ratings,115,3.png,positive,negative,5
c1ratings,115,18.png,positive,negative,12
c1ratings,115,14.png,negative,positive,7
