phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,127,26.png,negative,positive,4
globalratings,127,24.png,negative,positive,9
globalratings,127,5.png,neutral,neutral,17
globalratings,127,23.png,positive,negative,17
globalratings,127,3.png,positive,negative,17
globalratings,127,10.png,negative,positive,15
globalratings,127,18.png,positive,negative,15
globalratings,127,14.png,negative,positive,15
globalratings,127,9.png,neutral,neutral,16
globalratings,127,11.png,neutral,neutral,16
globalratings,127,12.png,neutral,neutral,18
globalratings,127,20.png,positive,negative,18
globalratings,127,7.png,negative,positive,18
globalratings,127,21.png,neutral,neutral,18
globalratings,127,17.png,positive,negative,16
globalratings,127,8.png,positive,negative,16
globalratings,127,4.png,negative,positive,16
globalratings,127,1.png,neutral,neutral,16
c2ratings,127,18.png,positive,negative,3
c2ratings,127,14.png,negative,positive,8
c2ratings,127,11.png,neutral,neutral,12
c2ratings,127,3.png,positive,negative,11
c2ratings,127,1.png,neutral,neutral,11
c2ratings,127,10.png,negative,positive,11
c2ratings,127,21.png,neutral,neutral,11
c2ratings,127,24.png,negative,positive,15
c2ratings,127,7.png,negative,positive,16
c2ratings,127,9.png,neutral,neutral,16
c2ratings,127,5.png,neutral,neutral,16
c2ratings,127,26.png,negative,positive,9
c2ratings,127,4.png,negative,positive,15
c2ratings,127,17.png,positive,negative,16
c2ratings,127,12.png,neutral,neutral,18
c2ratings,127,23.png,positive,negative,16
c2ratings,127,8.png,positive,negative,15
c2ratings,127,20.png,positive,negative,16
c1ratings,127,1.png,neutral,neutral,12
c1ratings,127,17.png,positive,negative,13
c1ratings,127,12.png,neutral,neutral,14
c1ratings,127,11.png,neutral,neutral,10
c1ratings,127,14.png,negative,positive,9
c1ratings,127,18.png,positive,negative,11
c1ratings,127,3.png,positive,negative,11
c1ratings,127,21.png,neutral,neutral,11
c1ratings,127,5.png,neutral,neutral,11
c1ratings,127,9.png,neutral,neutral,13
c1ratings,127,8.png,positive,negative,9
c1ratings,127,26.png,negative,positive,7
c1ratings,127,4.png,negative,positive,7
c1ratings,127,10.png,negative,positive,8
c1ratings,127,20.png,positive,negative,11
c1ratings,127,24.png,negative,positive,7
c1ratings,127,23.png,positive,negative,11
c1ratings,127,7.png,negative,positive,12
