phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,124,14.png,negative,positive,8
globalratings,124,8.png,positive,negative,5
globalratings,124,26.png,negative,positive,11
globalratings,124,21.png,neutral,neutral,9
globalratings,124,18.png,positive,negative,8
globalratings,124,24.png,negative,positive,5
globalratings,124,4.png,negative,positive,10
globalratings,124,10.png,negative,positive,10
globalratings,124,1.png,neutral,neutral,10
globalratings,124,9.png,neutral,neutral,11
globalratings,124,5.png,neutral,neutral,11
globalratings,124,23.png,positive,negative,8
globalratings,124,3.png,positive,negative,8
globalratings,124,7.png,negative,positive,13
globalratings,124,17.png,positive,negative,8
globalratings,124,12.png,neutral,neutral,12
globalratings,124,20.png,positive,negative,12
globalratings,124,11.png,neutral,neutral,12
c2ratings,124,12.png,neutral,neutral,11
c2ratings,124,4.png,negative,positive,12
c2ratings,124,5.png,neutral,neutral,12
c2ratings,124,17.png,positive,negative,5
c2ratings,124,14.png,negative,positive,11
c2ratings,124,9.png,neutral,neutral,9
c2ratings,124,20.png,positive,negative,11
c2ratings,124,8.png,positive,negative,5
c2ratings,124,18.png,positive,negative,4
c2ratings,124,7.png,negative,positive,14
c2ratings,124,11.png,neutral,neutral,12
c2ratings,124,24.png,negative,positive,8
c2ratings,124,23.png,positive,negative,6
c2ratings,124,21.png,neutral,neutral,10
c2ratings,124,26.png,negative,positive,13
c2ratings,124,1.png,neutral,neutral,10
c2ratings,124,3.png,positive,negative,4
c2ratings,124,10.png,negative,positive,9
c1ratings,124,18.png,positive,negative,13
c1ratings,124,26.png,negative,positive,5
c1ratings,124,4.png,negative,positive,6
c1ratings,124,21.png,neutral,neutral,8
c1ratings,124,12.png,neutral,neutral,11
c1ratings,124,11.png,neutral,neutral,12
c1ratings,124,23.png,positive,negative,7
c1ratings,124,10.png,negative,positive,2
c1ratings,124,17.png,positive,negative,6
c1ratings,124,1.png,neutral,neutral,9
c1ratings,124,5.png,neutral,neutral,10
c1ratings,124,9.png,neutral,neutral,9
c1ratings,124,24.png,negative,positive,4
c1ratings,124,3.png,positive,negative,10
c1ratings,124,20.png,positive,negative,10
c1ratings,124,8.png,positive,negative,5
c1ratings,124,7.png,negative,positive,15
c1ratings,124,14.png,negative,positive,6
