phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,128,1,1,1,NA,NA,8500.JPG,2310.JPG,0,None,None,None,None
trials,128,1,2,1,1,negative,10.png,2100.JPG,0,None,None,None,None
trials,128,1,3,1,1,positive,18.png,1463.JPG,0,None,None,None,None
trials,128,1,4,1,1,negative,7.png,3300.JPG,0,None,None,None,None
trials,128,1,5,1,NA,NA,25.png,22.png,0,None,None,None,None
trials,128,1,6,1,NA,NA,1275.JPG,empty.png,0,None,None,None,None
trials,128,1,7,1,1,positive,17.png,1610.JPG,0,None,None,None,None
trials,128,1,8,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,128,1,9,1,2,negative,10.png,2100.JPG,0,None,None,None,None
trials,128,1,10,1,NA,NA,empty.png,2.png,0,None,None,None,None
trials,128,1,11,1,1,negative,24.png,2276.JPG,0,None,None,None,None
trials,128,1,12,1,1,positive,20.png,1440.JPG,0,None,None,None,None
trials,128,1,13,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,128,1,14,1,NA,NA,empty.png,2520.JPG,0,None,None,None,None
trials,128,1,15,1,2,positive,20.png,1440.JPG,0,None,None,None,None
trials,128,1,16,1,1,neutral,12.png,7002.JPG,0,None,None,None,None
trials,128,1,17,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,128,1,18,1,1,neutral,9.png,7090.JPG,0,None,None,None,None
trials,128,1,19,1,NA,NA,8330.JPG,empty.png,0,None,None,None,None
trials,128,1,20,1,1,neutral,21.png,7004.JPG,0,None,None,None,None
trials,128,1,21,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,128,1,22,1,1,negative,14.png,9041.JPG,0,None,None,None,None
trials,128,1,23,1,NA,NA,25.png,22.png,0,None,None,None,None
trials,128,1,24,1,1,neutral,5.png,7175.JPG,0,None,None,None,None
trials,128,1,25,1,NA,NA,2304.JPG,1230.JPG,0,None,None,None,None
trials,128,1,26,1,NA,NA,9561.JPG,1670.JPG,0,None,None,None,None
trials,128,1,27,1,NA,NA,25.png,22.png,0,None,None,None,None
trials,128,1,28,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,128,1,29,1,NA,NA,2357.JPG,empty.png,0,None,None,None,None
trials,128,1,30,1,NA,NA,15.png,19.png,0,None,None,None,None
trials,128,1,31,1,1,negative,26.png,2750.JPG,0,None,None,None,None
trials,128,1,32,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,128,1,33,1,NA,NA,1945.JPG,7060.JPG,0,None,None,None,None
trials,128,1,34,1,2,neutral,12.png,7002.JPG,0,None,None,None,None
trials,128,1,35,1,NA,NA,8330.JPG,empty.png,0,None,None,None,None
trials,128,1,36,1,3,negative,10.png,2100.JPG,0,None,None,None,None
trials,128,1,37,1,NA,NA,2510.JPG,1390.JPG,0,None,None,None,None
trials,128,1,38,1,NA,NA,9561.JPG,1670.JPG,0,None,None,None,None
trials,128,1,39,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,128,1,40,1,NA,NA,8500.JPG,2310.JPG,0,None,None,None,None
trials,128,1,41,1,2,neutral,9.png,7090.JPG,0,None,None,None,None
trials,128,1,42,1,1,positive,3.png,1750.JPG,0,None,None,None,None
trials,128,1,43,1,2,negative,24.png,2276.JPG,0,None,None,None,None
trials,128,1,44,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,128,1,45,1,NA,NA,1945.JPG,7060.JPG,0,None,None,None,None
trials,128,1,46,1,2,positive,18.png,1463.JPG,0,None,None,None,None
trials,128,1,47,1,1,positive,8.png,1620.JPG,0,None,None,None,None
trials,128,1,48,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,128,1,49,1,2,neutral,5.png,7175.JPG,0,None,None,None,None
trials,128,1,50,1,1,negative,4.png,2753.JPG,0,None,None,None,None
trials,128,1,51,1,2,negative,26.png,2750.JPG,0,None,None,None,None
trials,128,1,52,1,NA,NA,2.png,empty.png,0,None,None,None,None
trials,128,1,53,1,1,neutral,1.png,7009.JPG,0,None,None,None,space
trials,128,1,54,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,128,1,55,1,2,positive,17.png,1610.JPG,0,None,None,None,None
trials,128,1,56,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,128,1,57,1,2,positive,3.png,1750.JPG,0,None,None,None,None
trials,128,1,58,1,2,positive,8.png,1620.JPG,0,None,None,None,None
trials,128,1,59,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,128,1,60,1,3,positive,8.png,1620.JPG,0,None,None,None,None
trials,128,1,61,1,1,neutral,11.png,7080.JPG,0,None,None,None,None
trials,128,1,62,1,2,negative,4.png,2753.JPG,0,None,None,None,None
trials,128,1,63,1,3,positive,3.png,1750.JPG,0,None,None,None,None
trials,128,1,64,1,3,positive,20.png,1440.JPG,0,None,None,None,None
trials,128,1,65,1,3,negative,26.png,2750.JPG,0,None,None,None,None
trials,128,1,66,1,1,positive,23.png,1500.JPG,0,None,None,None,None
trials,128,1,67,1,4,positive,3.png,1750.JPG,1,6,4,5,None
