phase,subject_nr,cs_filename,cs_type_1,cs_type_2,eval_rating
globalratings,132,8.png,positive,negative,12
globalratings,132,23.png,positive,negative,12
globalratings,132,26.png,negative,positive,5
globalratings,132,10.png,negative,positive,9
globalratings,132,20.png,positive,negative,17
globalratings,132,11.png,neutral,neutral,16
globalratings,132,5.png,neutral,neutral,16
globalratings,132,7.png,negative,positive,16
globalratings,132,12.png,neutral,neutral,4
globalratings,132,17.png,positive,negative,9
globalratings,132,1.png,neutral,neutral,7
globalratings,132,14.png,negative,positive,13
globalratings,132,24.png,negative,positive,6
globalratings,132,3.png,positive,negative,11
globalratings,132,18.png,positive,negative,13
globalratings,132,21.png,neutral,neutral,9
globalratings,132,9.png,neutral,neutral,10
globalratings,132,4.png,negative,positive,12
c2ratings,132,12.png,neutral,neutral,5
c2ratings,132,11.png,neutral,neutral,11
c2ratings,132,4.png,negative,positive,14
c2ratings,132,5.png,neutral,neutral,13
c2ratings,132,20.png,positive,negative,13
c2ratings,132,24.png,negative,positive,7
c2ratings,132,1.png,neutral,neutral,3
c2ratings,132,3.png,positive,negative,9
c2ratings,132,26.png,negative,positive,9
c2ratings,132,21.png,neutral,neutral,9
c2ratings,132,7.png,negative,positive,12
c2ratings,132,10.png,negative,positive,10
c2ratings,132,8.png,positive,negative,9
c2ratings,132,14.png,negative,positive,11
c2ratings,132,9.png,neutral,neutral,7
c2ratings,132,18.png,positive,negative,11
c2ratings,132,23.png,positive,negative,12
c2ratings,132,17.png,positive,negative,11
c1ratings,132,18.png,positive,negative,13
c1ratings,132,17.png,positive,negative,13
c1ratings,132,7.png,negative,positive,15
c1ratings,132,12.png,neutral,neutral,6
c1ratings,132,26.png,negative,positive,3
c1ratings,132,24.png,negative,positive,4
c1ratings,132,3.png,positive,negative,9
c1ratings,132,14.png,negative,positive,11
c1ratings,132,10.png,negative,positive,9
c1ratings,132,20.png,positive,negative,16
c1ratings,132,5.png,neutral,neutral,15
c1ratings,132,9.png,neutral,neutral,10
c1ratings,132,11.png,neutral,neutral,13
c1ratings,132,8.png,positive,negative,14
c1ratings,132,23.png,positive,negative,16
c1ratings,132,1.png,neutral,neutral,9
c1ratings,132,21.png,neutral,neutral,7
c1ratings,132,4.png,negative,positive,11
