phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,147,1,1,1,1,neutral,1.png,7233.JPG,0,None,None,None,None
trials,147,1,2,1,1,negative,7.png,2276.JPG,0,None,None,None,space
trials,147,1,3,1,NA,NA,13.png,22.png,0,None,None,None,None
trials,147,1,4,1,1,negative,14.png,2750.JPG,0,None,None,None,None
trials,147,1,5,1,NA,NA,empty.png,6.png,0,None,None,None,None
trials,147,1,6,1,1,neutral,21.png,7006.JPG,0,None,None,None,None
trials,147,1,7,1,1,negative,24.png,2110.JPG,0,None,None,None,None
trials,147,1,8,1,NA,NA,2310.JPG,2304.JPG,0,None,None,None,None
trials,147,1,9,1,1,positive,17.png,1460.JPG,0,None,None,None,None
trials,147,1,10,1,1,negative,4.png,9041.JPG,0,None,None,None,None
trials,147,1,11,1,1,neutral,5.png,7009.JPG,0,None,None,None,None
trials,147,1,12,1,2,neutral,1.png,7233.JPG,0,None,None,None,None
trials,147,1,13,1,1,neutral,9.png,7025.JPG,0,None,None,None,None
trials,147,1,14,1,1,positive,23.png,1590.JPG,0,None,None,None,None
trials,147,1,15,1,3,neutral,1.png,7233.JPG,0,None,None,None,None
trials,147,1,16,1,2,positive,17.png,1460.JPG,0,None,None,None,None
trials,147,1,17,1,NA,NA,2310.JPG,2304.JPG,0,None,None,None,None
trials,147,1,18,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,147,1,19,1,NA,NA,empty.png,1945.JPG,0,None,None,None,None
trials,147,1,20,1,NA,NA,7060.JPG,1390.JPG,0,None,None,None,None
trials,147,1,21,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,147,1,22,1,1,neutral,12.png,7175.JPG,0,None,None,None,None
trials,147,1,23,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,147,1,24,1,1,positive,20.png,1540.JPG,0,None,None,None,None
trials,147,1,25,1,1,neutral,11.png,7000.JPG,0,None,None,None,None
trials,147,1,26,1,NA,NA,13.png,22.png,0,None,None,None,None
trials,147,1,27,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,147,1,28,1,NA,NA,1275.JPG,2520.JPG,0,None,None,None,None
trials,147,1,29,1,NA,NA,19.png,empty.png,0,None,None,None,space
trials,147,1,30,1,NA,NA,1275.JPG,2520.JPG,0,None,None,None,None
trials,147,1,31,1,2,negative,7.png,2276.JPG,0,None,None,None,None
trials,147,1,32,1,1,positive,3.png,1604.JPG,0,None,None,None,None
trials,147,1,33,1,NA,NA,empty.png,27.png,0,None,None,None,None
trials,147,1,34,1,NA,NA,8500.JPG,empty.png,0,None,None,None,None
trials,147,1,35,1,2,neutral,12.png,7175.JPG,0,None,None,None,None
trials,147,1,36,1,2,negative,14.png,2750.JPG,0,None,None,None,None
trials,147,1,37,1,NA,NA,empty.png,8330.JPG,0,None,None,None,None
trials,147,1,38,1,NA,NA,2.png,25.png,0,None,None,None,None
trials,147,1,39,1,2,positive,3.png,1604.JPG,0,None,None,None,None
trials,147,1,40,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,147,1,41,1,1,negative,26.png,9331.JPG,0,None,None,None,None
trials,147,1,42,1,2,positive,20.png,1540.JPG,0,None,None,None,None
trials,147,1,43,1,NA,NA,empty.png,1230.JPG,0,None,None,None,None
trials,147,1,44,1,1,positive,8.png,1620.JPG,0,None,None,None,None
trials,147,1,45,1,NA,NA,7060.JPG,1390.JPG,0,None,None,None,None
trials,147,1,46,1,2,negative,26.png,9331.JPG,0,None,None,None,None
trials,147,1,47,1,4,neutral,1.png,7233.JPG,1,8,2,2,None
trials,147,1,48,1,NA,NA,8500.JPG,empty.png,0,None,None,None,None
trials,147,1,49,1,NA,NA,15.png,16.png,0,None,None,None,None
trials,147,1,50,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,147,1,51,1,NA,NA,empty.png,1230.JPG,0,None,None,None,None
trials,147,1,52,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,147,1,53,1,1,negative,10.png,2900.1.JPG,0,None,None,None,None
trials,147,1,54,1,NA,NA,27.png,empty.png,0,None,None,None,None
trials,147,1,55,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,147,1,56,1,NA,NA,2.png,25.png,0,None,None,None,None
trials,147,1,57,1,2,neutral,9.png,7025.JPG,0,None,None,None,None
trials,147,1,58,1,NA,NA,1945.JPG,empty.png,0,None,None,None,None
trials,147,1,59,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,147,1,60,1,2,negative,4.png,9041.JPG,0,None,None,None,None
trials,147,1,61,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,147,1,62,1,3,neutral,12.png,7175.JPG,0,None,None,None,None
trials,147,1,63,1,NA,NA,9561.JPG,2510.JPG,0,None,None,None,None
trials,147,1,64,1,2,neutral,21.png,7006.JPG,0,None,None,None,None
trials,147,1,65,1,2,negative,10.png,2900.1.JPG,0,None,None,None,None
trials,147,1,66,1,NA,NA,27.png,empty.png,0,None,None,None,None
trials,147,1,67,1,2,neutral,11.png,7000.JPG,0,None,None,None,None
trials,147,1,68,1,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,147,1,69,1,2,negative,24.png,2110.JPG,0,None,None,None,None
trials,147,1,70,1,2,positive,8.png,1620.JPG,0,None,None,None,None
trials,147,1,71,1,NA,NA,6.png,empty.png,0,None,None,None,None
trials,147,1,72,1,NA,NA,empty.png,8330.JPG,0,None,None,None,None
