phase,subject_nr,block,trial,cond_order,repetition,valence,stim1,stim2,expectancy,mensch_rating,tier_rating,gegenstand_rating,leertaste
trials,142,1,1,2,1,neutral,7025.JPG,9.png,0,None,None,None,None
trials,142,1,2,2,1,neutral,7080.JPG,12.png,0,None,None,None,None
trials,142,1,3,2,NA,NA,27.png,25.png,0,None,None,None,None
trials,142,1,4,2,1,negative,2753.JPG,24.png,0,None,None,None,None
trials,142,1,5,2,NA,NA,13.png,empty.png,0,None,None,None,None
trials,142,1,6,2,1,positive,1540.JPG,17.png,0,None,None,None,None
trials,142,1,7,2,2,neutral,7025.JPG,9.png,0,None,None,None,None
trials,142,1,8,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,142,1,9,2,1,negative,2399.JPG,26.png,0,None,None,None,None
trials,142,1,10,2,1,negative,2455.JPG,7.png,0,None,None,None,None
trials,142,1,11,2,NA,NA,8330.JPG,1230.JPG,0,None,None,None,None
trials,142,1,12,2,1,neutral,7175.JPG,1.png,0,None,None,None,space
trials,142,1,13,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,142,1,14,2,NA,NA,empty.png,22.png,0,None,None,None,None
trials,142,1,15,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,142,1,16,2,1,negative,2100.JPG,14.png,0,None,None,None,None
trials,142,1,17,2,NA,NA,8500.JPG,9561.JPG,0,None,None,None,None
trials,142,1,18,2,1,neutral,7006.JPG,5.png,0,None,None,None,None
trials,142,1,19,2,NA,NA,empty.png,empty.png,0,None,None,None,None
trials,142,1,20,2,NA,NA,2520.JPG,empty.png,0,None,None,None,None
trials,142,1,21,2,1,positive,1600.JPG,8.png,0,None,None,None,None
trials,142,1,22,2,NA,NA,2357.JPG,empty.png,0,None,None,None,None
trials,142,1,23,2,2,negative,2399.JPG,26.png,0,None,None,None,None
trials,142,1,24,2,NA,NA,empty.png,2357.JPG,0,None,None,None,None
trials,142,1,25,2,1,positive,1460.JPG,20.png,0,None,None,None,None
trials,142,1,26,2,2,negative,2753.JPG,24.png,0,None,None,None,None
trials,142,1,27,2,NA,NA,27.png,25.png,0,None,None,None,None
trials,142,1,28,2,2,positive,1600.JPG,8.png,0,None,None,None,None
trials,142,1,29,2,2,positive,1460.JPG,20.png,0,None,None,None,None
trials,142,1,30,2,NA,NA,2.png,19.png,0,None,None,None,None
